Plot Title: SN_9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012375)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 2012378)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)"
9374,8/23/17 14:20,-0.0004,0.1012,2101.2,48.7,58.7,58.582,75.6,79.041,34,-0.1988,1125.6,105.6
9375,8/23/17 14:30,-0.0004,0.1034,391.2,11.2,11.2,58.798,16.9,71.231,38,-0.1988,193.1,24.4
9376,8/23/17 14:40,-0.0004,0.1034,371.2,8.7,11.2,58.971,15.6,66.429,41.2,-0.1988,184.4,23.1
9377,8/23/17 14:50,-0.0004,0.1042,503.7,13.7,16.2,59.185,21.9,67.543,43.3,-0.1988,249.4,30.6
9378,8/23/17 15:00,-0.0004,0.1012,518.7,13.7,16.2,59.401,21.9,67.199,41,-0.1988,259.4,30.6
9379,8/23/17 15:10,-0.0004,0.1034,2038.7,46.2,56.2,59.529,79.4,69.471,42.1,-0.1988,1081.9,103.1
9380,8/23/17 15:20,-0.0004,0.1012,2036.2,48.7,56.2,59.702,80.6,80.713,28.8,-0.1988,1083.1,103.1
9381,8/23/17 15:30,-0.0004,0.102,1913.7,43.7,51.2,59.873,76.9,81.376,29.1,-0.1988,1006.9,94.4
9382,8/23/17 15:40,-0.0012,0.1027,1883.7,43.7,51.2,59.959,75.6,78.733,29.6,-0.1988,986.9,93.1
9383,8/23/17 15:50,-0.0004,0.1012,1828.7,41.2,51.2,60.089,73.1,80.58,27.3,-0.1988,953.1,89.4
9384,8/23/17 16:00,-0.0004,0.1012,1721.2,41.2,48.7,60.217,70.6,79.392,27.7,-0.1988,894.4,85.6
9385,8/23/17 16:10,-0.0012,0.1034,1728.7,41.2,48.7,60.346,71.9,80.404,23.6,-0.1988,898.1,88.1
9386,8/23/17 16:20,-0.0012,0.102,1416.2,33.7,38.7,60.474,58.1,78.251,27,-0.1988,726.9,70.6
9387,8/23/17 16:30,-0.0012,0.1012,1803.7,43.7,51.2,60.604,75.6,77.509,25.6,-0.1988,941.9,91.9
9388,8/23/17 16:40,-0.0012,0.1034,1608.7,38.7,46.2,60.733,68.1,79.92,24.9,-0.1988,829.4,84.4
9389,8/23/17 16:50,-0.0004,0.102,1261.2,31.2,36.2,60.818,54.4,74.986,27.8,-0.1988,644.4,68.1
9390,8/23/17 17:00,-0.0004,0.1027,326.2,8.7,8.7,60.948,14.4,73.602,27.6,-0.1988,150.6,20.6
9391,8/23/17 17:10,-0.0004,0.1027,398.7,11.2,11.2,61.032,16.9,77.553,27,-0.1988,184.4,23.1
9392,8/23/17 17:20,-0.0004,0.1012,1423.7,38.7,41.2,61.119,64.4,78.427,26.8,-0.1988,741.9,84.4
9393,8/23/17 17:30,-0.0004,0.1005,1258.7,36.2,36.2,61.205,58.1,77.464,27.9,-0.1988,659.4,80.6
9394,8/23/17 17:40,-0.0004,0.1027,1173.7,33.7,36.2,61.248,54.4,75.247,26.5,-0.1988,615.6,78.1
9395,8/23/17 17:50,-0.0004,0.102,1098.7,36.2,31.2,61.29,51.9,73.602,31.4,-0.1988,578.1,79.4
9396,8/23/17 18:00,-0.0012,0.1005,986.2,31.2,28.7,61.333,45.6,70.803,33.3,-0.1988,518.1,70.6
