Plot Title: 9735539_PHb2,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700886)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700897)","PAR, uE (LGR S/N: 9735539, SEN S/N: 9700898)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9719147)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9719458)","Temp, °F (LGR S/N: 9735539, SEN S/N: 9721325)","RH, % (LGR S/N: 9735539, SEN S/N: 9721325)","Voltage, V (LGR S/N: 9735539, SEN S/N: 9725487)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734410)","Solar Radiation, W/m² (LGR S/N: 9735539, SEN S/N: 9734417)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145934)","Water Content, m³/m³ (LGR S/N: 9735539, SEN S/N: 20145936)"
12250,7/20/18 17:30,561.2,13.7,21.2,62.49,56.9,66.385,55.7,-0.1988,279.4,33.1,0.2456,0.2224
12251,7/20/18 17:40,521.2,13.7,18.7,62.49,54.4,65.701,53.9,-0.1988,261.9,31.9,0.246,0.2224
12252,7/20/18 17:50,348.7,8.7,13.7,62.447,38.1,65.444,54.2,-0.1988,175.6,23.1,0.2456,0.2229
12253,7/20/18 18:00,266.2,6.2,8.7,62.362,28.1,64.074,55,-0.1988,136.9,16.9,0.2456,0.2224
12254,7/20/18 18:10,218.7,6.2,6.2,62.233,25.6,63.99,53.8,-0.1988,111.9,14.4,0.2456,0.2224
12255,7/20/18 18:20,221.2,6.2,6.2,62.105,25.6,63.732,54.2,-0.1988,113.1,14.4,0.2449,0.2219
12256,7/20/18 18:30,188.7,3.7,6.2,61.934,21.9,63.819,54.2,-0.1988,96.9,13.1,0.246,0.2219
12257,7/20/18 18:40,193.7,3.7,6.2,61.804,23.1,63.775,54.3,-0.1988,104.4,13.1,0.2449,0.2224
12258,7/20/18 18:50,261.2,6.2,11.2,61.633,31.9,64.418,52.5,-0.1988,140.6,15.6,0.2445,0.2219
12259,7/20/18 19:00,673.7,13.7,36.2,61.506,100.6,67.586,49.3,-0.1988,391.9,35.6,0.2452,0.2219
12260,7/20/18 19:10,573.7,11.2,31.2,61.419,91.9,69.427,47.8,-0.1988,336.9,30.6,0.2452,0.2219
12261,7/20/18 19:20,151.2,3.7,6.2,61.376,18.1,68.227,50.5,-0.1988,76.9,9.4,0.2452,0.2219
12262,7/20/18 19:30,98.7,1.2,3.7,61.333,9.4,63.304,62.9,-0.1988,48.1,4.4,0.246,0.2211
12263,7/20/18 19:40,73.7,1.2,1.2,61.205,5.6,60.303,63.2,-0.1988,33.1,3.1,0.2468,0.2211
12264,7/20/18 19:50,43.7,1.2,1.2,61.075,1.9,57.333,67.5,-0.1988,14.4,0.6,0.2456,0.2216
12265,7/20/18 20:00,36.2,1.2,1.2,60.861,1.9,55.69,70.8,-0.1988,11.9,0.6,0.246,0.2211
12266,7/20/18 20:10,31.2,1.2,1.2,60.604,1.9,54.561,72.5,-0.1988,13.1,0.6,0.2452,0.2211
12267,7/20/18 20:20,18.7,1.2,1.2,60.346,1.9,52.772,75.4,-0.1988,9.4,0.6,0.2452,0.2211
12268,7/20/18 20:30,3.7,1.2,1.2,60.046,0.6,51.37,78.6,-0.1988,0.6,0.6,0.246,0.2211
12269,7/20/18 20:40,1.2,1.2,1.2,59.745,0.6,49.737,81.8,-0.1988,0.6,0.6,0.2456,0.2211
12270,7/20/18 20:50,1.2,1.2,1.2,59.401,0.6,48.45,84.2,-0.1988,0.6,0.6,0.2456,0.2211
12271,7/20/18 21:00,1.2,1.2,1.2,59.056,0.6,48.405,85.7,-0.1988,0.6,0.6,0.2449,0.2211
12272,7/20/18 21:10,1.2,1.2,1.2,58.798,0.6,48.628,86.3,-0.1988,0.6,0.6,0.2449,0.2216
12273,7/20/18 21:20,1.2,1.2,1.2,58.498,0.6,48.805,87.1,-0.1988,0.6,0.6,0.2456,0.2211
12274,7/20/18 21:30,1.2,1.2,1.2,58.239,0.6,48.004,87.6,-0.1988,0.6,0.6,0.2452,0.2211
12275,7/20/18 21:40,1.2,1.2,1.2,57.979,0.6,46.706,89.8,-0.1988,0.6,0.6,0.2456,0.2208
12276,7/20/18 21:50,1.2,1.2,1.2,57.765,0.6,46.616,89.7,-0.1988,0.6,0.6,0.2452,0.2216
12277,7/20/18 22:00,1.2,1.2,1.2,57.506,0.6,46.076,89.8,-0.1988,0.6,0.6,0.2456,0.2211
12278,7/20/18 22:10,1.2,1.2,1.2,57.247,0.6,44.582,92.9,-0.1988,0.6,0.6,0.246,0.2211
12279,7/20/18 22:20,1.2,1.2,1.2,56.988,0.6,44.037,93.1,-0.1988,0.6,0.6,0.246,0.2208
12280,7/20/18 22:30,1.2,1.2,1.2,56.728,0.6,43.351,93.4,-0.1988,0.6,0.6,0.246,0.2208
12281,7/20/18 22:40,1.2,1.2,1.2,56.469,0.6,43.671,94.3,-0.1988,0.6,0.6,0.246,0.2211
12282,7/20/18 22:50,1.2,1.2,1.2,56.251,0.6,44.582,95.3,-0.1988,0.6,0.6,0.2452,0.2208
12283,7/20/18 23:00,1.2,1.2,1.2,56.035,0.6,45.806,92,-0.1988,0.6,0.6,0.2452,0.2208
12284,7/20/18 23:10,1.2,1.2,1.2,55.863,0.6,43.763,93.1,-0.1988,0.6,0.6,0.2452,0.2211
12285,7/20/18 23:20,1.2,1.2,1.2,55.69,0.6,43.306,93.2,-0.1988,0.6,0.6,0.2452,0.2208
12286,7/20/18 23:30,1.2,1.2,1.2,55.515,0.6,42.341,94,-0.1988,0.6,0.6,0.2452,0.2208
12287,7/20/18 23:40,1.2,1.2,1.2,55.299,0.6,42.017,95.9,-0.1988,0.6,0.6,0.2452,0.2211
12288,7/20/18 23:50,1.2,1.2,1.2,55.081,0.6,41.277,95.5,-0.1988,0.6,0.6,0.2452,0.2208
12289,7/21/18 0:00,1.2,1.2,1.2,54.909,0.6,40.998,96.3,-0.1988,0.6,0.6,0.2449,0.2203
12290,7/21/18 0:10,1.2,1.2,1.2,54.691,0.6,41.832,96.7,-0.1988,0.6,0.6,0.2456,0.2208
12291,7/21/18 0:20,1.2,1.2,1.2,54.516,0.6,41.416,95.9,-0.1988,0.6,0.6,0.2456,0.2203
12292,7/21/18 0:30,1.2,1.2,1.2,54.3,0.6,40.392,95.9,-0.1988,0.6,0.6,0.2456,0.2203
12293,7/21/18 0:40,1.2,1.2,1.2,54.126,0.6,41.23,97.2,-0.1988,0.6,0.6,0.2456,0.2208
12294,7/21/18 0:50,1.2,1.2,1.2,53.994,0.6,41.277,96.9,-0.1988,0.6,0.6,0.2456,0.2203
12295,7/21/18 1:00,1.2,1.2,1.2,53.865,0.6,41.416,96.9,-0.1988,0.6,0.6,0.2456,0.2203
12296,7/21/18 1:10,1.2,1.2,1.2,53.69,0.6,40.998,96.9,-0.1988,0.6,0.6,0.2456,0.2208
12297,7/21/18 1:20,1.2,1.2,1.2,53.515,0.6,40.392,96.8,-0.1988,0.6,0.6,0.2456,0.2198
12298,7/21/18 1:30,1.2,1.2,1.2,53.427,0.6,41.878,97.6,-0.1988,0.6,0.6,0.2452,0.2208
12299,7/21/18 1:40,1.2,1.2,1.2,53.298,0.6,42.156,96.8,-0.1988,0.6,0.6,0.2456,0.2203
12300,7/21/18 1:50,1.2,1.2,1.2,53.166,0.6,42.017,96.2,-0.1988,0.6,0.6,0.2445,0.2208
12301,7/21/18 2:00,1.2,1.2,1.2,53.078,0.6,41.23,94.8,-0.1988,0.6,0.6,0.2445,0.2208
12302,7/21/18 2:10,1.2,1.2,1.2,52.992,0.6,40.998,96.5,-0.1988,0.6,0.6,0.2445,0.2203
12303,7/21/18 2:20,1.2,1.2,1.2,52.903,0.6,39.596,96.5,-0.1988,0.6,0.6,0.2445,0.2203
12304,7/21/18 2:30,1.2,1.2,1.2,52.729,0.6,38.937,97,-0.1988,0.6,0.6,0.2452,0.2208
12305,7/21/18 2:40,1.2,1.2,1.2,52.597,0.6,38.795,97.5,-0.1988,0.6,0.6,0.2441,0.2203
12306,7/21/18 2:50,1.2,1.2,1.2,52.466,0.6,38.084,97.5,-0.1988,0.6,0.6,0.2441,0.2208
12307,7/21/18 3:00,1.2,1.2,1.2,52.291,0.6,39.454,98,-0.1988,0.6,0.6,0.2445,0.2208
12308,7/21/18 3:10,1.2,1.2,1.2,52.115,0.6,38.842,97.6,-0.1988,0.6,0.6,0.2441,0.2208
12309,7/21/18 3:20,1.2,1.2,1.2,52.029,0.6,40.064,98.3,-0.1988,0.6,0.6,0.2441,0.2211
12310,7/21/18 3:30,1.2,1.2,1.2,51.895,0.6,39.643,98,-0.1988,0.6,0.6,0.2449,0.2203
12311,7/21/18 3:40,1.2,1.2,1.2,51.809,0.6,40.251,98.1,-0.1988,0.6,0.6,0.2449,0.2203
12312,7/21/18 3:50,1.2,1.2,1.2,51.721,0.6,39.549,97.8,-0.1988,0.6,0.6,0.2449,0.2203
12313,7/21/18 4:00,1.2,1.2,1.2,51.589,0.6,40.017,98,-0.1988,0.6,0.6,0.2449,0.2203
12314,7/21/18 4:10,1.2,1.2,1.2,51.501,0.6,38.368,97,-0.1988,0.6,0.6,0.2445,0.2203
12315,7/21/18 4:20,1.2,1.2,1.2,51.413,0.6,37.798,97.7,-0.1988,0.6,0.6,0.2441,0.2203
12316,7/21/18 4:30,1.2,1.2,1.2,51.282,0.6,37.225,98.1,-0.1988,0.6,0.6,0.2441,0.2208
12317,7/21/18 4:40,1.2,1.2,1.2,51.148,0.6,38.273,98.6,-0.1988,0.6,0.6,0.2445,0.2203
12318,7/21/18 4:50,1.2,1.2,1.2,51.062,0.6,37.989,98.4,-0.1988,0.6,0.6,0.2449,0.2203
12319,7/21/18 5:00,1.2,1.2,1.2,50.886,0.6,37.609,98.3,-0.1988,0.6,0.6,0.2449,0.2198
12320,7/21/18 5:10,1.2,1.2,1.2,50.797,0.6,37.416,98.5,-0.1988,0.6,0.6,0.2437,0.2203
12321,7/21/18 5:20,1.2,1.2,1.2,50.709,0.6,38.795,98.8,-0.1988,0.6,0.6,0.2434,0.2208
12322,7/21/18 5:30,1.2,1.2,1.2,50.621,0.6,39.549,98.8,-0.1988,0.6,0.6,0.2437,0.2203
12323,7/21/18 5:40,1.2,1.2,1.2,50.576,0.6,39.407,98.7,-0.1988,0.6,0.6,0.2441,0.2203
12324,7/21/18 5:50,1.2,1.2,1.2,50.533,0.6,40.298,98.8,-0.1988,0.6,0.6,0.2437,0.2203
12325,7/21/18 6:00,11.2,1.2,1.2,50.533,0.6,38.464,98.2,-0.1988,4.4,0.6,0.2445,0.2198
12326,7/21/18 6:10,23.7,1.2,1.2,50.488,1.9,40.251,98.8,-0.1988,9.4,0.6,0.2434,0.2203
12327,7/21/18 6:20,36.2,1.2,1.2,50.445,3.1,38.748,98.1,-0.1988,14.4,1.9,0.2445,0.2198
12328,7/21/18 6:30,48.7,1.2,1.2,50.356,4.4,39.877,98.8,-0.1988,18.1,1.9,0.2441,0.2203
12329,7/21/18 6:40,61.2,1.2,1.2,50.311,5.6,39.736,98.1,-0.1988,21.9,3.1,0.243,0.2203
12330,7/21/18 6:50,78.7,11.2,13.7,50.268,54.4,40.811,98.6,-0.1988,33.1,39.4,0.2452,0.2198
12331,7/21/18 7:00,121.2,16.2,18.7,50.223,70.6,47.422,98.2,-0.1988,51.9,50.6,0.2437,0.2198
12332,7/21/18 7:10,181.2,18.7,21.2,50.268,76.9,51.544,94,-0.1988,81.9,54.4,0.2449,0.2198
12333,7/21/18 7:20,256.2,21.2,23.7,50.4,84.4,53.472,88.3,-0.1988,121.9,59.4,0.2437,0.2208
12334,7/21/18 7:30,328.7,21.2,26.2,50.621,90.6,56.599,84.4,-0.1988,161.9,64.4,0.2434,0.2208
12335,7/21/18 7:40,363.7,23.7,28.7,50.886,94.4,58.885,74,-0.1988,186.9,66.9,0.2437,0.2203
12336,7/21/18 7:50,413.7,26.2,31.2,51.148,101.9,61.119,69.3,-0.1988,218.1,70.6,0.2437,0.2203
12337,7/21/18 8:00,481.2,26.2,33.7,51.501,108.1,62.62,66.1,-0.1988,253.1,74.4,0.2437,0.2203
12338,7/21/18 8:10,453.7,23.7,28.7,51.94,91.9,64.931,63.7,-0.1988,233.1,63.1,0.2441,0.2198
12339,7/21/18 8:20,608.7,28.7,36.2,52.423,116.9,66.814,59.8,-0.1988,315.6,80.6,0.2437,0.2198
12340,7/21/18 8:30,516.2,23.7,28.7,52.947,90.6,69.858,60.1,-0.1988,259.4,60.6,0.2437,0.2198
12341,7/21/18 8:40,721.2,31.2,36.2,53.515,120.6,70.416,54.3,-0.1988,369.4,80.6,0.2437,0.2195
12342,7/21/18 8:50,793.7,31.2,38.7,54.212,126.9,71.361,53.5,-0.1988,405.6,84.4,0.2437,0.2195
12343,7/21/18 9:00,863.7,33.7,41.2,54.865,131.9,73.342,48.6,-0.1988,438.1,85.6,0.2437,0.219
12344,7/21/18 9:10,926.2,33.7,41.2,55.472,134.4,73.947,47.3,-0.1988,471.9,88.1,0.2434,0.2185
12345,7/21/18 9:20,993.7,33.7,41.2,55.949,138.1,75.594,43.6,-0.1988,505.6,90.6,0.2434,0.2185
12346,7/21/18 9:30,1061.2,36.2,43.7,56.383,140.6,77.203,43.4,-0.1988,539.4,91.9,0.2434,0.2177
12347,7/21/18 9:40,1123.7,36.2,43.7,56.685,143.1,78.69,42.3,-0.1988,570.6,94.4,0.2434,0.2177
12348,7/21/18 9:50,1186.2,36.2,46.2,57.074,146.9,78.953,43.1,-0.1988,601.9,95.6,0.2434,0.2177
12349,7/21/18 10:00,1253.7,38.7,48.7,57.549,149.4,78.865,42.2,-0.1988,633.1,96.9,0.2434,0.2177
12350,7/21/18 10:10,1313.7,38.7,48.7,58.195,150.6,79.655,42,-0.1988,663.1,98.1,0.243,0.2177
12351,7/21/18 10:20,1373.7,38.7,48.7,58.971,153.1,79.655,39.1,-0.1988,695.6,99.4,0.2434,0.2174
12352,7/21/18 10:30,1431.2,38.7,51.2,59.788,154.4,81.023,41,-0.1988,724.4,100.6,0.243,0.2169
12353,7/21/18 10:40,1486.2,41.2,51.2,60.647,155.6,81.597,40.3,-0.1988,751.9,101.9,0.243,0.2169
12354,7/21/18 10:50,1538.7,41.2,51.2,61.462,158.1,83.467,38.7,-0.1988,781.9,103.1,0.243,0.2164
12355,7/21/18 11:00,1603.7,41.2,53.7,62.233,161.9,82.931,37.7,-0.1988,815.6,104.4,0.243,0.2164
12356,7/21/18 11:10,1648.7,41.2,53.7,62.962,163.1,83.959,35.7,-0.1988,838.1,105.6,0.243,0.2161
12357,7/21/18 11:20,1706.2,41.2,53.7,63.604,164.4,87.028,33.8,-0.1988,873.1,108.1,0.2425,0.2153
12358,7/21/18 11:30,1746.2,43.7,53.7,64.204,165.6,88.167,33,-0.1988,896.9,108.1,0.2421,0.2156
12359,7/21/18 11:40,1866.2,46.2,58.7,64.76,173.1,88.534,29.9,-0.1988,970.6,114.4,0.2421,0.2156
12360,7/21/18 11:50,1886.2,46.2,58.7,65.23,171.9,87.436,29,-0.1988,988.1,113.1,0.2421,0.2156
12361,7/21/18 12:00,1936.2,46.2,58.7,65.615,171.9,87.163,31.7,-0.1988,1018.1,113.1,0.2425,0.2153
12362,7/21/18 12:10,1946.2,46.2,58.7,65.959,171.9,89.224,30.2,-0.1988,1033.1,114.4,0.2425,0.2153
12363,7/21/18 12:20,1983.7,46.2,58.7,66.258,171.9,90.424,28.5,-0.1988,1056.9,115.6,0.2425,0.2148
12364,7/21/18 12:30,2006.2,46.2,56.2,66.643,160.6,86.844,28.7,-0.1988,1061.9,110.6,0.2425,0.2148
12365,7/21/18 12:40,2046.2,46.2,58.7,66.943,159.4,85.939,31.8,-0.1988,1088.1,111.9,0.2425,0.2131
12366,7/21/18 12:50,2113.7,48.7,58.7,67.158,166.9,87.573,27.5,-0.1988,1125.6,113.1,0.2425,0.2131
12367,7/21/18 13:00,2066.2,46.2,56.2,67.413,151.9,87.985,27,-0.1988,1098.1,108.1,0.2421,0.2131
12368,7/21/18 13:10,2066.2,46.2,58.7,67.627,153.1,85.217,27,-0.1988,1096.9,108.1,0.2418,0.2126
12369,7/21/18 13:20,2103.7,46.2,61.2,67.757,156.9,84.857,26.1,-0.1988,1116.9,108.1,0.2418,0.2122
12370,7/21/18 13:30,2123.7,46.2,56.2,67.885,149.4,84.99,26.5,-0.1988,1128.1,108.1,0.2418,0.2122
12371,7/21/18 13:40,2171.2,46.2,61.2,68.013,159.4,85.894,29.9,-0.1988,1160.6,110.6,0.2414,0.2126
12372,7/21/18 13:50,441.2,8.7,13.7,68.056,38.1,76.854,30.3,-0.1988,214.4,24.4,0.2418,0.2131
12373,7/21/18 14:00,558.7,13.7,18.7,67.971,50.6,83.154,28.6,-0.1988,275.6,33.1,0.2421,0.2117
12374,7/21/18 14:10,418.7,11.2,13.7,67.842,41.9,76.854,33.6,-0.1988,213.1,26.9,0.2418,0.2134
12375,7/21/18 14:20,506.2,11.2,16.2,67.627,51.9,74.163,35.7,-0.1988,263.1,31.9,0.2414,0.2122
12376,7/21/18 14:30,621.2,16.2,21.2,67.329,63.1,74.813,38.2,-0.1988,320.6,40.6,0.2414,0.2122
12377,7/21/18 14:40,746.2,18.7,23.7,67.028,73.1,76.942,39.8,-0.1988,381.9,46.9,0.2414,0.2131
12378,7/21/18 14:50,643.7,16.2,21.2,66.772,66.9,77.292,31.9,-0.1988,331.9,41.9,0.2414,0.2126
12379,7/21/18 15:00,686.2,16.2,23.7,66.6,69.4,77.859,41,-0.1988,353.1,44.4,0.2414,0.2122
12380,7/21/18 15:10,1036.2,23.7,33.7,66.515,90.6,78.777,35,-0.1988,523.1,58.1,0.2414,0.2122
12381,7/21/18 15:20,2248.7,48.7,71.2,66.429,174.4,83.736,34.9,-0.1988,1190.6,114.4,0.2414,0.2122
12382,7/21/18 15:30,2071.2,46.2,66.2,66.558,158.1,89.731,24.6,-0.1988,1079.4,105.6,0.2418,0.2117
12383,7/21/18 15:40,2033.7,46.2,66.2,66.729,164.4,89.316,26,-0.1988,1063.1,103.1,0.2414,0.2117
12384,7/21/18 15:50,428.7,11.2,16.2,66.9,46.9,79.435,31.3,-0.1988,224.4,28.1,0.2418,0.2112
12385,7/21/18 16:00,1538.7,33.7,51.2,66.943,133.1,80.316,33.6,-0.1988,810.6,79.4,0.2414,0.2112
12386,7/21/18 16:10,658.7,16.2,21.2,66.857,61.9,78.602,36.3,-0.1988,334.4,38.1,0.2414,0.2112
12387,7/21/18 16:20,1651.2,36.2,56.2,66.772,136.9,74.12,39.4,-0.1988,840.6,83.1,0.2403,0.2104
12388,7/21/18 16:30,576.2,13.7,18.7,66.643,55.6,74.899,41.4,-0.1988,288.1,33.1,0.241,0.2109
12389,7/21/18 16:40,1081.2,23.7,38.7,66.515,99.4,76.203,40.2,-0.1988,549.4,58.1,0.241,0.2109
12390,7/21/18 16:50,1566.2,33.7,53.7,66.344,140.6,79.084,37.5,-0.1988,796.9,78.1,0.241,0.2109
12391,7/21/18 17:00,1683.7,36.2,51.2,66.214,146.9,75.942,40.4,-0.1988,854.4,81.9,0.241,0.2109
12392,7/21/18 17:10,1676.2,36.2,61.2,66.13,146.9,76.289,41,-0.1988,851.9,83.1,0.241,0.21
12393,7/21/18 17:20,1551.2,33.7,51.2,66,145.6,76.158,39.9,-0.1988,784.4,74.4,0.2399,0.21
12394,7/21/18 17:30,1461.2,31.2,53.7,65.916,139.4,76.464,39.7,-0.1988,739.4,70.6,0.2403,0.2095
12395,7/21/18 17:40,1213.7,23.7,43.7,65.788,118.1,75.16,39.8,-0.1988,609.4,55.6,0.2403,0.2104
12396,7/21/18 17:50,648.7,13.7,21.2,65.615,60.6,74.511,39,-0.1988,301.9,28.1,0.2394,0.2095
12397,7/21/18 18:00,946.2,18.7,36.2,65.444,94.4,73.342,40.8,-0.1988,466.9,40.6,0.2403,0.21
12398,7/21/18 18:10,1013.7,18.7,38.7,65.188,109.4,74.683,39.1,-0.1988,516.9,45.6,0.2403,0.2095
12399,7/21/18 18:20,211.2,3.7,6.2,64.974,20.6,71.361,42.6,-0.1988,93.1,10.6,0.2414,0.2087
12400,7/21/18 18:30,208.7,3.7,6.2,64.76,19.4,68.27,49,-0.1988,99.4,10.6,0.2421,0.2078
12401,7/21/18 18:40,251.2,6.2,8.7,64.546,24.4,67.885,48.4,-0.1988,126.9,14.4,0.2406,0.2087
12402,7/21/18 18:50,191.2,3.7,6.2,64.332,19.4,67.671,54.2,-0.1988,98.1,10.6,0.2399,0.2092
12403,7/21/18 19:00,598.7,11.2,31.2,64.117,84.4,69.557,54.2,-0.1988,334.4,28.1,0.2414,0.2083
12404,7/21/18 19:10,566.2,8.7,28.7,63.946,81.9,71.834,46.5,-0.1988,315.6,24.4,0.2418,0.2087
12405,7/21/18 19:20,406.2,6.2,23.7,63.819,64.4,70.587,47.4,-0.1988,224.4,14.4,0.2418,0.2083
12406,7/21/18 19:30,88.7,1.2,1.2,63.648,6.9,66.686,48.7,-0.1988,34.4,3.1,0.2406,0.2092
12407,7/21/18 19:40,83.7,1.2,1.2,63.433,6.9,63.475,51.7,-0.1988,36.9,3.1,0.2399,0.2083
12408,7/21/18 19:50,51.2,1.2,1.2,63.176,4.4,62.577,55.2,-0.1988,23.1,1.9,0.2399,0.2083
12409,7/21/18 20:00,26.2,1.2,1.2,62.919,1.9,62.661,54.9,-0.1988,13.1,0.6,0.2399,0.2087
12410,7/21/18 20:10,11.2,1.2,1.2,62.62,0.6,61.677,59.5,-0.1988,4.4,0.6,0.2399,0.2083
12411,7/21/18 20:20,3.7,1.2,1.2,62.406,0.6,60.775,60.9,-0.1988,0.6,0.6,0.2403,0.2083
12412,7/21/18 20:30,1.2,1.2,1.2,62.148,0.6,59.229,66.3,-0.1988,0.6,0.6,0.2399,0.2083
12413,7/21/18 20:40,1.2,1.2,1.2,61.934,0.6,58.455,68.3,-0.1988,0.6,0.6,0.2394,0.2078
12414,7/21/18 20:50,1.2,1.2,1.2,61.72,0.6,58.325,65.2,-0.1988,0.6,0.6,0.2399,0.2078
12415,7/21/18 21:00,1.2,1.2,1.2,61.462,0.6,57.031,71.3,-0.1988,0.6,0.6,0.2399,0.2078
12416,7/21/18 21:10,1.2,1.2,1.2,61.29,0.6,56.251,69.6,-0.1988,0.6,0.6,0.2406,0.2083
12417,7/21/18 21:20,1.2,1.2,1.2,61.032,0.6,54.909,71.3,-0.1988,0.6,0.6,0.2403,0.2078
12418,7/21/18 21:30,1.2,1.2,1.2,60.775,0.6,53.427,73.4,-0.1988,0.6,0.6,0.2403,0.2078
12419,7/21/18 21:40,1.2,1.2,1.2,60.433,0.6,52.246,75.8,-0.1988,0.6,0.6,0.2399,0.2078
12420,7/21/18 21:50,1.2,1.2,1.2,60.174,0.6,52.992,75.1,-0.1988,0.6,0.6,0.239,0.2083
12421,7/21/18 22:00,1.2,1.2,1.2,59.916,0.6,52.072,78.1,-0.1988,0.6,0.6,0.2394,0.2087
12422,7/21/18 22:10,1.2,1.2,1.2,59.659,0.6,52.378,77.8,-0.1988,0.6,0.6,0.2403,0.2083
12423,7/21/18 22:20,1.2,1.2,1.2,59.445,0.6,53.166,75.9,-0.1988,0.6,0.6,0.2399,0.2087
12424,7/21/18 22:30,1.2,1.2,1.2,59.272,0.6,53.427,73.4,-0.1988,0.6,0.6,0.2403,0.2087
12425,7/21/18 22:40,1.2,1.2,1.2,59.099,0.6,53.298,74,-0.1988,0.6,0.6,0.2406,0.2083
12426,7/21/18 22:50,1.2,1.2,1.2,58.971,0.6,53.951,71.6,-0.1988,0.6,0.6,0.2403,0.2083
12427,7/21/18 23:00,1.2,1.2,1.2,58.798,0.6,53.427,75,-0.1988,0.6,0.6,0.2399,0.2083
12428,7/21/18 23:10,1.2,1.2,1.2,58.669,0.6,52.115,75.7,-0.1988,0.6,0.6,0.2399,0.2083
12429,7/21/18 23:20,1.2,1.2,1.2,58.541,0.6,50.533,78.1,-0.1988,0.6,0.6,0.2403,0.2078
12430,7/21/18 23:30,1.2,1.2,1.2,58.368,0.6,50.797,76.9,-0.1988,0.6,0.6,0.2394,0.2083
12431,7/21/18 23:40,1.2,1.2,1.2,58.195,0.6,48.938,81.6,-0.1988,0.6,0.6,0.2394,0.2078
12432,7/21/18 23:50,1.2,1.2,1.2,57.936,0.6,47.512,83.6,-0.1988,0.6,0.6,0.2399,0.2083
12433,7/22/18 0:00,1.2,1.2,1.2,57.722,0.6,47.019,84.7,-0.1988,0.6,0.6,0.2394,0.2087
12434,7/22/18 0:10,1.2,1.2,1.2,57.506,0.6,48.717,82.7,-0.1988,0.6,0.6,0.2403,0.2083
12435,7/22/18 0:20,1.2,1.2,1.2,57.29,0.6,48.583,83.9,-0.1988,0.6,0.6,0.2399,0.2083
12436,7/22/18 0:30,1.2,1.2,1.2,57.117,0.6,50.445,80.2,-0.1988,0.6,0.6,0.2399,0.2083
12437,7/22/18 0:40,1.2,1.2,1.2,56.988,0.6,51.633,79.1,-0.1988,0.6,0.6,0.2394,0.2083
12438,7/22/18 0:50,1.2,1.2,1.2,56.901,0.6,50.797,78.5,-0.1988,0.6,0.6,0.2394,0.2087
12439,7/22/18 1:00,1.2,1.2,1.2,56.815,0.6,49.87,81,-0.1988,0.6,0.6,0.2394,0.2083
12440,7/22/18 1:10,1.2,1.2,1.2,56.772,0.6,50.797,81,-0.1988,0.6,0.6,0.239,0.2087
12441,7/22/18 1:20,1.2,1.2,1.2,56.685,0.6,51.589,79.9,-0.1988,0.6,0.6,0.239,0.2087
12442,7/22/18 1:30,1.2,1.2,1.2,56.642,0.6,51.895,78.4,-0.1988,0.6,0.6,0.2394,0.2083
12443,7/22/18 1:40,1.2,1.2,1.2,56.599,0.6,51.458,79.4,-0.1988,0.6,0.6,0.2394,0.2087
12444,7/22/18 1:50,1.2,1.2,1.2,56.556,0.6,51.764,81.3,-0.1988,0.6,0.6,0.239,0.2083
12445,7/22/18 2:00,1.2,1.2,1.2,56.512,0.6,50.488,83.4,-0.1988,0.6,0.6,0.239,0.2087
12446,7/22/18 2:10,1.2,1.2,1.2,56.469,0.6,50.002,83,-0.1988,0.6,0.6,0.2394,0.2083
12447,7/22/18 2:20,1.2,1.2,1.2,56.383,0.6,50.356,83.1,-0.1988,0.6,0.6,0.2394,0.2083
12448,7/22/18 2:30,1.2,1.2,1.2,56.295,0.6,50.135,84.3,-0.1988,0.6,0.6,0.239,0.2083
12449,7/22/18 2:40,1.2,1.2,1.2,56.251,0.6,51.062,81.2,-0.1988,0.6,0.6,0.239,0.2087
12450,7/22/18 2:50,1.2,1.2,1.2,56.208,0.6,49.561,84.5,-0.1988,0.6,0.6,0.239,0.2083
12451,7/22/18 3:00,1.2,1.2,1.2,56.122,0.6,48.762,85.9,-0.1988,0.6,0.6,0.2394,0.2083
12452,7/22/18 3:10,1.2,1.2,1.2,55.992,0.6,48.85,85.7,-0.1988,0.6,0.6,0.2394,0.2083
12453,7/22/18 3:20,1.2,1.2,1.2,55.906,0.6,49.294,86.2,-0.1988,0.6,0.6,0.239,0.2083
12454,7/22/18 3:30,1.2,1.2,1.2,55.819,0.6,49.604,86.8,-0.1988,0.6,0.6,0.239,0.2083
12455,7/22/18 3:40,1.2,1.2,1.2,55.733,0.6,50.664,84.4,-0.1988,0.6,0.6,0.239,0.2078
12456,7/22/18 3:50,1.2,1.2,1.2,55.69,0.6,50.664,84.6,-0.1988,0.6,0.6,0.239,0.2083
12457,7/22/18 4:00,1.2,1.2,1.2,55.69,0.6,51.105,82.8,-0.1988,0.6,0.6,0.239,0.2078
