Plot Title: 9735544_UpperMontaneB2,,,,,,,,,,,,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2010179)","Water Content, m³/m³ (LGR S/N: 9735544, SEN S/N: 2012377)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700892)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700894)","PAR, uE (LGR S/N: 9735544, SEN S/N: 9700902)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9719148)","Temp, °F (LGR S/N: 9735544, SEN S/N: 9721322)","RH, % (LGR S/N: 9735544, SEN S/N: 9721322)","Voltage, V (LGR S/N: 9735544, SEN S/N: 9725494)","Current, mA (LGR S/N: 9735544, SEN S/N: 9725494)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734397)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734399)","Solar Radiation, W/m² (LGR S/N: 9735544, SEN S/N: 9734400)","Batt, V (LGR S/N: 9735544)"
193,5/10/18 20:00,0.1652,0.2175,1.2,1.2,6.2,51.017,56.988,24.8,-0.2039,0,0.6,1.9,0.6,4.351
194,5/10/18 20:10,0.1659,0.2211,1.2,1.2,1.2,50.752,57.506,25.4,-0.2039,0,0.6,0.6,0.6,4.351
195,5/10/18 20:20,0.1652,0.2211,1.2,1.2,1.2,50.533,57.936,26.5,-0.2039,0,0.6,0.6,0.6,4.351
196,5/10/18 20:30,0.1652,0.2218,1.2,1.2,1.2,50.268,57.247,26.3,-0.2039,0,0.6,0.6,0.6,4.351
197,5/10/18 20:40,0.1652,0.2175,1.2,1.2,1.2,50.092,57.074,27,-0.2039,0,0.6,0.6,0.6,4.351
198,5/10/18 20:50,0.1652,0.2204,1.2,1.2,1.2,49.825,55.386,30.1,-0.2039,0,0.6,0.6,0.6,4.351
199,5/10/18 21:00,0.1652,0.2211,1.2,1.2,1.2,49.649,56.944,27.1,-0.2039,0,0.6,0.6,0.6,4.351
200,5/10/18 21:10,0.1644,0.2175,1.2,1.2,1.2,49.428,57.679,26.2,-0.2039,0,0.6,0.6,0.6,4.351
201,5/10/18 21:20,0.1644,0.2167,1.2,1.2,1.2,49.249,56.426,28.2,-0.2039,0,0.6,0.6,0.6,4.351
202,5/10/18 21:30,0.1644,0.2175,1.2,1.2,1.2,49.028,54.952,29.3,-0.2039,0,0.6,0.6,0.6,4.351
203,5/10/18 21:40,0.1644,0.2167,1.2,1.2,1.2,48.85,53.121,35.7,-0.2039,0,0.6,0.6,0.6,4.351
204,5/10/18 21:50,0.1644,0.2167,1.2,1.2,1.2,48.672,54.037,34,-0.2039,0,0.6,0.6,0.6,4.351
205,5/10/18 22:00,0.1644,0.2196,1.2,1.2,1.2,48.538,56.512,28.2,-0.2039,0,0.6,0.6,0.6,4.351
206,5/10/18 22:10,0.1644,0.2211,1.2,1.2,1.2,48.36,52.597,37.4,-0.2039,0,0.6,0.6,0.6,4.351
207,5/10/18 22:20,0.1644,0.2182,1.2,1.2,1.2,48.182,51.237,36.9,-0.2039,0,0.6,0.6,0.6,4.351
208,5/10/18 22:30,0.1644,0.2211,1.2,1.2,1.2,48.004,53.253,32.7,-0.2039,0,0.6,0.6,0.6,4.363
209,5/10/18 22:40,0.1644,0.2204,1.2,1.2,1.2,47.871,55.256,29.7,-0.2039,0,0.6,0.6,0.6,4.351
210,5/10/18 22:50,0.1644,0.2204,1.2,1.2,1.2,47.736,54.343,33.5,-0.2039,0,0.6,0.6,0.6,4.351
211,5/10/18 23:00,0.1644,0.2204,1.2,1.2,1.2,47.602,54.995,29.7,-0.2039,0,0.6,0.6,0.6,4.351
212,5/10/18 23:10,0.1644,0.2204,1.2,1.2,1.2,47.467,53.253,33.6,-0.2039,0,0.6,0.6,0.6,4.345
213,5/10/18 23:20,0.1644,0.2204,1.2,1.2,1.2,47.289,51.237,37.5,-0.2039,0,0.6,0.6,0.6,4.351
214,5/10/18 23:30,0.1644,0.2204,1.2,1.2,1.2,47.154,56.512,25.2,-0.2039,0,0.6,0.6,0.6,4.345
215,5/10/18 23:40,0.1644,0.2196,1.2,1.2,1.2,47.019,54.212,31.9,-0.2039,0,0.6,0.6,0.6,4.345
216,5/10/18 23:50,0.1644,0.2189,1.2,1.2,1.2,46.886,54.82,27.3,-0.2039,0,0.6,0.6,0.6,4.345
217,5/11/18 0:00,0.1644,0.2196,1.2,1.2,1.2,46.751,53.602,29.9,-0.2039,0,0.6,0.6,0.6,4.345
218,5/11/18 0:10,0.1644,0.2196,1.2,1.2,1.2,46.616,54.734,23.9,-0.2039,0,0.6,0.6,0.6,4.345
219,5/11/18 0:20,0.1644,0.2196,1.2,1.2,1.2,46.481,52.291,29,-0.2039,0,0.6,0.6,0.6,4.345
220,5/11/18 0:30,0.1644,0.2189,1.2,1.2,1.2,46.346,53.82,28.2,-0.2039,0,0.6,0.6,0.6,4.345
221,5/11/18 0:40,0.1644,0.2189,1.2,1.2,1.2,46.211,53.82,25.9,-0.2039,0,0.6,0.6,0.6,4.345
222,5/11/18 0:50,0.1644,0.2196,1.2,1.2,1.2,46.076,53.341,26.3,-0.2039,0,0.6,0.6,0.6,4.345
223,5/11/18 1:00,0.1644,0.2189,1.2,1.2,1.2,45.941,53.865,24.3,-0.2039,0,0.6,0.6,0.6,4.345
224,5/11/18 1:10,0.1644,0.2196,1.2,1.2,1.2,45.806,54.126,24.9,-0.2039,0,0.6,0.6,0.6,4.345
225,5/11/18 1:20,0.1644,0.2196,1.2,1.2,1.2,45.714,55.038,21.9,-0.2039,0,0.6,0.6,0.6,4.345
226,5/11/18 1:30,0.1644,0.2196,1.2,1.2,1.2,45.624,54.604,22.2,-0.2039,0,0.6,0.6,0.6,4.345
227,5/11/18 1:40,0.1644,0.2204,1.2,1.2,1.2,45.489,54.126,22.3,-0.2039,0,0.6,0.6,0.6,4.345
228,5/11/18 1:50,0.1637,0.2189,1.2,1.2,1.2,45.354,53.384,23.3,-0.2039,0,0.6,0.6,0.6,4.345
229,5/11/18 2:00,0.1637,0.2153,1.2,1.2,1.2,45.217,52.246,25.4,-0.2039,0,0.6,0.6,0.6,4.345
230,5/11/18 2:10,0.1637,0.2175,1.2,1.2,1.2,45.036,49.116,29.1,-0.2039,0,0.6,0.6,0.6,4.345
231,5/11/18 2:20,0.1637,0.2189,1.2,1.2,1.2,44.856,43.671,42.6,-0.2039,0,0.6,0.6,0.6,4.345
232,5/11/18 2:30,0.1637,0.2189,1.2,1.2,1.2,44.674,42.525,42.2,-0.2039,0,0.6,0.6,0.6,4.345
233,5/11/18 2:40,0.163,0.2189,1.2,1.2,1.2,44.445,41.601,42,-0.2039,0,0.6,0.6,0.6,4.345
234,5/11/18 2:50,0.1623,0.2196,1.2,1.2,1.2,44.218,39.97,50.1,-0.2039,0,0.6,0.6,0.6,4.345
235,5/11/18 3:00,0.1637,0.2189,1.2,1.2,1.2,43.99,37.179,58.2,-0.2039,0,0.6,0.6,0.6,4.351
236,5/11/18 3:10,0.1637,0.2182,1.2,1.2,1.2,43.763,36.12,56.5,-0.2039,0,0.6,0.6,0.6,4.351
237,5/11/18 3:20,0.1637,0.2182,1.2,1.2,1.2,43.579,36.795,57.8,-0.2039,0,0.6,0.6,0.6,4.351
238,5/11/18 3:30,0.1637,0.2182,1.2,1.2,1.2,43.351,35.976,61,-0.2039,0,0.6,0.6,0.6,4.351
239,5/11/18 3:40,0.1637,0.2189,1.2,1.2,1.2,43.122,35.298,61.6,-0.2039,0,0.6,0.6,0.6,4.351
240,5/11/18 3:50,0.1637,0.2189,1.2,1.2,1.2,42.892,34.81,63.3,-0.2039,0,0.6,0.6,0.6,4.351
241,5/11/18 4:00,0.1637,0.2196,1.2,1.2,1.2,42.708,33.485,68.8,-0.2039,0,0.6,0.6,0.6,4.351
242,5/11/18 4:10,0.163,0.2189,1.2,1.2,1.2,42.525,33.633,66.3,-0.2039,0,0.6,0.6,0.6,4.351
243,5/11/18 4:20,0.163,0.2189,1.2,1.2,1.2,42.294,33.188,67.1,-0.2039,0,0.6,0.6,0.6,4.345
244,5/11/18 4:30,0.1623,0.2189,1.2,1.2,1.2,42.109,33.138,66.5,-0.2039,0,0.6,0.6,0.6,4.351
245,5/11/18 4:40,0.1623,0.2189,1.2,1.2,1.2,41.925,32.641,68.5,-0.2039,0,0.6,0.6,0.6,4.345
246,5/11/18 4:50,0.163,0.2189,1.2,1.2,1.2,41.74,33.237,67.9,-0.2039,0,0.6,0.6,0.6,4.351
247,5/11/18 5:00,0.163,0.2189,1.2,1.2,1.2,41.601,33.78,65.3,-0.2039,0,0.6,0.6,0.6,4.345
248,5/11/18 5:10,0.1623,0.2189,1.2,1.2,1.2,41.416,34.124,63.6,-0.2039,0,0.6,0.6,0.6,4.345
249,5/11/18 5:20,0.1623,0.2146,1.2,1.2,1.2,41.277,36.505,57.8,-0.2039,0,0.6,0.6,0.6,4.345
250,5/11/18 5:30,0.1623,0.2146,1.2,1.2,1.2,41.09,34.565,62.8,-0.2039,0,0.6,0.6,0.6,4.339
251,5/11/18 5:40,0.1623,0.2146,1.2,1.2,1.2,40.951,33.633,63.6,-0.2039,0,0.6,0.6,0.6,4.345
252,5/11/18 5:50,0.1623,0.2182,1.2,1.2,1.2,40.811,36.025,56.3,-0.2039,0,0.6,0.6,0.6,4.339
253,5/11/18 6:00,0.1615,0.2182,1.2,1.2,13.7,40.672,34.174,60.6,-0.2039,0,0.6,11.9,0.6,4.345
254,5/11/18 6:10,0.1615,0.2182,1.2,1.2,23.7,40.532,34.223,63.3,-0.2039,0,0.6,11.9,0.6,4.345
255,5/11/18 6:20,0.1623,0.2182,1.2,1.2,33.7,40.392,34.761,61.7,-0.2039,0,0.6,13.1,0.6,4.345
256,5/11/18 6:30,0.1615,0.2182,1.2,1.2,46.2,40.298,34.615,62.6,-0.2039,0,0.6,16.9,0.6,4.363
257,5/11/18 6:40,0.1623,0.2182,1.2,1.2,66.2,40.158,34.907,62.2,-0.2039,0,0.6,23.1,0.6,4.406
258,5/11/18 6:50,0.1623,0.2189,1.2,1.2,81.2,40.064,37.798,55.8,-0.2039,0,0.6,29.4,0.6,4.369
259,5/11/18 7:00,0.1623,0.2189,1.2,1.2,96.2,39.97,38.606,50.8,-0.2039,0,0.6,36.9,0.6,4.363
260,5/11/18 7:10,0.1623,0.2182,3.7,1.2,146.2,39.924,44.492,40.3,-0.2039,0,3.1,61.9,3.1,4.393
261,5/11/18 7:20,0.1623,0.2138,3.7,1.2,158.7,39.924,45.624,35.9,-0.2039,0,4.4,66.9,3.1,4.363
262,5/11/18 7:30,0.1615,0.2138,3.7,3.7,186.2,39.924,46.796,34.9,-0.2039,0,5.6,83.1,4.4,4.412
263,5/11/18 7:40,0.163,0.2153,11.2,8.7,363.7,40.017,50.356,29.9,-0.2039,0,14.4,179.4,11.9,4.363
264,5/11/18 7:50,0.1623,0.2182,23.7,18.7,691.2,40.158,51.895,31.1,-0.2039,0,29.4,358.1,25.6,4.357
265,5/11/18 8:00,0.163,0.2189,26.2,23.7,808.7,40.438,54.212,29,-0.2039,0,33.1,418.1,29.4,4.363
266,5/11/18 8:10,0.1637,0.2138,28.7,26.2,883.7,40.858,55.299,26.1,-0.2039,0,35.6,454.4,30.6,4.357
267,5/11/18 8:20,0.1652,0.2146,26.2,23.7,853.7,41.416,57.333,25.3,-0.2039,0,33.1,441.9,29.4,4.363
268,5/11/18 8:30,0.1644,0.2182,16.2,13.7,571.2,41.925,55.647,27.9,-0.2039,0,20.6,289.4,18.1,4.357
269,5/11/18 8:40,0.1644,0.2182,18.7,16.2,593.7,42.156,52.291,29.7,-0.2039,0,20.6,295.6,18.1,4.363
270,5/11/18 8:50,0.1644,0.2182,23.7,21.2,761.2,42.708,57.85,23.7,-0.2039,0,28.1,385.6,25.6,4.363
271,5/11/18 9:00,0.1637,0.2146,23.7,21.2,766.2,42.984,56.34,25.8,-0.2039,0,28.1,380.6,24.4,4.369
272,5/11/18 9:10,0.1644,0.2182,41.2,38.7,1353.7,43.443,58.798,24.8,-0.2039,0,50.6,688.1,45.6,4.363
273,5/11/18 9:20,0.1644,0.2196,33.7,31.2,1116.2,44.037,58.669,27.1,-0.2039,0,40.6,563.1,36.9,4.381
274,5/11/18 9:30,0.1644,0.2189,13.7,11.2,498.7,44.582,57.636,23.1,-0.2039,0,16.9,239.4,15.6,4.363
275,5/11/18 9:40,0.1644,0.2189,46.2,41.2,1443.7,44.856,57.333,25.2,-0.2039,0,53.1,724.4,46.9,4.466
276,5/11/18 9:50,0.1637,0.2189,36.2,31.2,1153.7,45.307,57.549,25.8,-0.2039,0,41.9,578.1,38.1,4.363
277,5/11/18 10:00,0.1637,0.2189,33.7,31.2,1086.2,45.579,57.074,25.4,-0.2039,0,39.4,540.6,34.4,4.357
278,5/11/18 10:10,0.1637,0.2189,33.7,28.7,1078.7,46.031,60.217,26.1,-0.2039,0,38.1,539.4,34.4,4.363
279,5/11/18 10:20,0.1644,0.2189,28.7,26.2,953.7,46.346,60.39,25.1,-0.2039,0,34.4,480.6,30.6,4.363
280,5/11/18 10:30,0.1637,0.2196,23.7,21.2,821.2,46.571,56.728,27.6,-0.2039,0,29.4,411.9,25.6,4.381
281,5/11/18 10:40,0.1637,0.2196,28.7,26.2,933.7,46.841,56.642,27,-0.2039,0,33.1,471.9,29.4,4.363
282,5/11/18 10:50,0.1644,0.2196,36.2,33.7,1186.2,47.019,57.29,28.6,-0.2039,0,43.1,600.6,38.1,4.351
283,5/11/18 11:00,0.1637,0.2196,23.7,21.2,806.2,47.244,56.772,29.7,-0.2039,0,28.1,405.6,24.4,4.363
284,5/11/18 11:10,0.1637,0.2196,23.7,21.2,796.2,47.377,54.909,28.3,-0.2039,0,28.1,400.6,24.4,4.357
285,5/11/18 11:20,0.1637,0.2182,21.2,21.2,761.2,47.512,55.602,27.6,-0.2039,0,25.6,379.4,23.1,4.381
286,5/11/18 11:30,0.1637,0.2189,23.7,21.2,763.7,47.691,56.988,29.3,-0.2039,0,25.6,381.9,23.1,4.363
287,5/11/18 11:40,0.1637,0.2182,28.7,26.2,926.2,47.781,56.079,29.3,-0.2039,0,31.9,451.9,28.1,4.357
288,5/11/18 11:50,0.1637,0.2189,66.2,61.2,2138.7,48.094,58.411,29.2,-0.2039,0,76.9,1091.9,69.4,4.369
289,5/11/18 12:00,0.1637,0.2189,51.2,46.2,1641.2,48.315,58.541,30.7,-0.2039,0,56.9,820.6,51.9,4.363
290,5/11/18 12:10,0.1644,0.2189,66.2,61.2,2166.2,48.895,63.518,26.5,-0.2039,0,76.9,1106.9,69.4,4.393
291,5/11/18 12:20,0.1644,0.2204,51.2,46.2,1688.7,49.649,64.974,29.7,-0.2039,0,58.1,849.4,51.9,4.363
292,5/11/18 12:30,0.1644,0.2204,73.7,66.2,2421.2,50.311,64.418,27,-0.2039,0,86.9,1265.6,78.1,4.351
293,5/11/18 12:40,0.1644,0.2204,46.2,43.7,1628.7,51.062,64.161,24.9,-0.2039,0,55.6,825.6,48.1,4.363
294,5/11/18 12:50,0.1652,0.2204,61.2,56.2,2028.7,51.501,64.161,27.9,-0.2039,0,70.6,1056.9,64.4,4.393
295,5/11/18 13:00,0.1652,0.2196,58.7,53.7,1953.7,52.203,65.059,26.9,-0.2039,0,66.9,1016.9,60.6,4.369
296,5/11/18 13:10,0.1659,0.2204,41.2,36.2,1381.2,52.554,62.791,25.4,-0.2039,0,45.6,686.9,40.6,4.357
297,5/11/18 13:20,0.1659,0.2204,63.7,58.7,2126.2,52.992,65.701,26.4,-0.2039,0,71.9,1103.1,65.6,4.46
298,5/11/18 13:30,0.1659,0.2211,56.2,51.2,1851.2,53.602,65.615,26.8,-0.2039,0,61.9,953.1,56.9,4.363
299,5/11/18 13:40,0.1659,0.2211,66.2,63.7,2273.7,54.037,66.173,26.3,-0.2039,0,76.9,1198.1,70.6,4.351
300,5/11/18 13:50,0.1666,0.2211,63.7,61.2,2198.7,54.255,64.546,26.3,-0.2039,0,75.6,1149.4,66.9,4.363
301,5/11/18 14:00,0.1652,0.2211,33.7,31.2,1166.2,54.648,64.074,27.9,-0.2039,0,38.1,581.9,33.1,4.351
302,5/11/18 14:10,0.1652,0.2211,38.7,36.2,1376.2,54.604,63.219,25.6,-0.2039,0,46.9,701.9,40.6,4.381
303,5/11/18 14:20,0.1652,0.2196,46.2,43.7,1591.2,54.734,64.76,23,-0.2039,0,53.1,814.4,46.9,4.357
304,5/11/18 14:30,0.1652,0.2204,41.2,38.7,1386.2,54.82,61.419,24.2,-0.2039,0,46.9,709.4,41.9,4.351
305,5/11/18 14:40,0.1652,0.2204,31.2,28.7,1038.7,54.909,63.262,26.3,-0.2039,0,35.6,525.6,30.6,4.363
306,5/11/18 14:50,0.1644,0.2204,28.7,26.2,968.7,54.909,62.577,24.7,-0.2039,0,33.1,490.6,29.4,4.357
307,5/11/18 15:00,0.1644,0.2211,28.7,26.2,956.2,54.909,62.577,25.1,-0.2039,0,33.1,486.9,29.4,4.393
308,5/11/18 15:10,0.1644,0.2204,28.7,26.2,938.7,54.909,62.148,25.4,-0.2039,0,33.1,475.6,29.4,4.363
309,5/11/18 15:20,0.1644,0.2211,26.2,23.7,876.2,54.82,61.376,25.6,-0.2039,0,30.6,446.9,26.9,4.351
310,5/11/18 15:30,0.1644,0.2211,23.7,21.2,793.7,54.734,59.702,25.9,-0.2039,0,26.9,401.9,24.4,4.369
311,5/11/18 15:40,0.1637,0.2211,21.2,18.7,731.2,54.691,60.561,26.3,-0.2039,0,23.1,371.9,21.9,4.363
312,5/11/18 15:50,0.163,0.2204,18.7,18.7,658.7,54.473,59.959,26.1,-0.2039,0,23.1,333.1,19.4,4.357
313,5/11/18 16:00,0.163,0.2204,21.2,21.2,738.7,54.3,59.358,27.1,-0.2039,0,25.6,374.4,23.1,4.363
314,5/11/18 16:10,0.1637,0.2204,18.7,18.7,693.7,54.169,60.089,26.5,-0.2039,0,24.4,350.6,21.9,4.363
315,5/11/18 16:20,0.163,0.2204,18.7,16.2,606.2,54.082,59.272,26.9,-0.2039,0,21.9,306.9,18.1,4.46
316,5/11/18 16:30,0.163,0.2189,16.2,13.7,558.7,53.908,59.142,26.2,-0.2039,0,19.4,280.6,16.9,4.363
317,5/11/18 16:40,0.163,0.2204,13.7,11.2,471.2,53.733,58.368,26.7,-0.2039,0,15.6,236.9,14.4,4.363
318,5/11/18 16:50,0.1623,0.2204,16.2,13.7,538.7,53.559,58.411,25.9,-0.2039,0,19.4,271.9,16.9,4.393
319,5/11/18 17:00,0.163,0.2153,8.7,8.7,341.2,53.472,59.014,29.2,-0.2039,0,11.9,169.4,9.4,4.363
320,5/11/18 17:10,0.163,0.2153,11.2,11.2,411.2,53.298,57.807,26.9,-0.2039,0,14.4,204.4,11.9,4.363
321,5/11/18 17:20,0.163,0.2153,8.7,8.7,328.7,53.121,57.031,25.9,-0.2039,0,10.6,164.4,9.4,4.381
322,5/11/18 17:30,0.163,0.216,11.2,8.7,368.7,52.947,56.383,28.9,-0.2039,0,13.1,185.6,10.6,4.363
323,5/11/18 17:40,0.163,0.2196,8.7,8.7,346.2,52.772,56.469,29.9,-0.2039,0,11.9,174.4,10.6,4.363
324,5/11/18 17:50,0.163,0.2153,6.2,6.2,253.7,52.554,55.342,29.9,-0.2039,0,8.1,126.9,6.9,4.369
325,5/11/18 18:00,0.163,0.2189,6.2,3.7,206.2,52.291,55.038,32.6,-0.2039,0,6.9,104.4,5.6,4.363
326,5/11/18 18:10,0.1623,0.2175,3.7,3.7,188.7,52.072,54.777,31.8,-0.2039,0,5.6,94.4,5.6,4.363
327,5/11/18 18:20,0.1623,0.2175,3.7,1.2,126.2,51.852,54.82,27.1,-0.2039,0,4.4,64.4,3.1,4.363
328,5/11/18 18:30,0.1623,0.2153,1.2,1.2,111.2,51.589,54.734,28.8,-0.2039,0,3.1,56.9,3.1,4.363
329,5/11/18 18:40,0.1615,0.2167,1.2,1.2,106.2,51.37,54.561,26.7,-0.2039,0,3.1,54.4,3.1,4.363
330,5/11/18 18:50,0.1623,0.2146,1.2,1.2,96.2,51.148,54.516,26.8,-0.2039,0,3.1,50.6,3.1,4.363
331,5/11/18 19:00,0.1623,0.2146,1.2,1.2,81.2,50.929,53.427,33.6,-0.2039,0,1.9,41.9,1.9,4.369
332,5/11/18 19:10,0.1623,0.2146,1.2,1.2,58.7,50.709,52.203,39.7,-0.2039,0,0.6,30.6,0.6,4.363
333,5/11/18 19:20,0.1623,0.216,1.2,1.2,53.7,50.488,53.121,36.8,-0.2039,0,0.6,28.1,0.6,4.369
334,5/11/18 19:30,0.1615,0.2175,1.2,1.2,38.7,50.268,52.072,33.2,-0.2039,0,0.6,20.6,0.6,4.363
335,5/11/18 19:40,0.1615,0.2175,1.2,1.2,26.2,50.047,52.992,31,-0.2039,0,0.6,14.4,0.6,4.357
336,5/11/18 19:50,0.1615,0.2182,1.2,1.2,13.7,49.87,53.341,29.8,-0.2039,0,0.6,8.1,0.6,4.363
337,5/11/18 20:00,0.1615,0.2182,1.2,1.2,6.2,49.649,52.817,29.9,-0.2039,0,0.6,3.1,0.6,4.357
338,5/11/18 20:10,0.1615,0.2175,1.2,1.2,1.2,49.428,51.895,31.4,-0.2039,0,0.6,0.6,0.6,4.357
339,5/11/18 20:20,0.1615,0.2175,1.2,1.2,1.2,49.204,51.94,30.5,-0.2039,0,0.6,0.6,0.6,4.357
340,5/11/18 20:30,0.1615,0.2175,1.2,1.2,1.2,49.028,50.664,32.7,-0.2039,0,0.6,0.6,0.6,4.351
341,5/11/18 20:40,0.1615,0.2175,1.2,1.2,1.2,48.805,51.501,31.5,-0.2039,0,0.6,0.6,0.6,4.351
342,5/11/18 20:50,0.1615,0.2175,1.2,1.2,1.2,48.628,52.029,28.1,-0.2039,0,0.6,0.6,0.6,4.351
343,5/11/18 21:00,0.1615,0.2138,1.2,1.2,1.2,48.45,51.852,31.5,-0.2039,0,0.6,0.6,0.6,4.351
344,5/11/18 21:10,0.1608,0.2182,1.2,1.2,1.2,48.272,53.82,25.8,-0.2039,0,0.6,0.6,0.6,4.351
345,5/11/18 21:20,0.1608,0.2182,1.2,1.2,1.2,48.094,52.423,29,-0.2039,0,0.6,0.6,0.6,4.351
346,5/11/18 21:30,0.1608,0.216,1.2,1.2,1.2,47.959,52.378,30.2,-0.2039,0,0.6,0.6,0.6,4.351
347,5/11/18 21:40,0.1608,0.2182,1.2,1.2,1.2,47.781,50.445,33.2,-0.2039,0,0.6,0.6,0.6,4.351
348,5/11/18 21:50,0.1608,0.2182,1.2,1.2,1.2,47.602,48.137,37.5,-0.2039,0,0.6,0.6,0.6,4.351
349,5/11/18 22:00,0.1608,0.2175,1.2,1.2,1.2,47.467,46.571,42.2,-0.2039,0,0.6,0.6,0.6,4.351
350,5/11/18 22:10,0.1608,0.2167,1.2,1.2,1.2,47.289,46.571,37.7,-0.2039,0,0.6,0.6,0.6,4.351
351,5/11/18 22:20,0.1608,0.2182,1.2,1.2,1.2,47.154,48.004,39.2,-0.2039,0,0.6,0.6,0.6,4.351
352,5/11/18 22:30,0.1608,0.2182,1.2,1.2,1.2,46.974,50.886,29.8,-0.2039,0,0.6,0.6,0.6,4.351
353,5/11/18 22:40,0.1608,0.2175,1.2,1.2,1.2,46.841,48.272,39.1,-0.2039,0,0.6,0.6,0.6,4.351
354,5/11/18 22:50,0.1608,0.2167,1.2,1.2,1.2,46.706,48.672,34.2,-0.2039,0,0.6,0.6,0.6,4.351
355,5/11/18 23:00,0.1608,0.2167,1.2,1.2,1.2,46.571,50.533,32.8,-0.2039,0,0.6,0.6,0.6,4.351
356,5/11/18 23:10,0.1608,0.2167,1.2,1.2,1.2,46.436,48.672,37,-0.2039,0,0.6,0.6,0.6,4.351
357,5/11/18 23:20,0.1608,0.2167,1.2,1.2,1.2,46.256,46.886,38.8,-0.2039,0,0.6,0.6,0.6,4.351
358,5/11/18 23:30,0.1608,0.2167,1.2,1.2,1.2,46.166,49.516,37.4,-0.2039,0,0.6,0.6,0.6,4.351
359,5/11/18 23:40,0.1608,0.2131,1.2,1.2,1.2,46.031,47.334,35.8,-0.2039,0,0.6,0.6,0.6,4.351
360,5/11/18 23:50,0.1608,0.2167,1.2,1.2,1.2,45.896,47.602,37.6,-0.2039,0,0.6,0.6,0.6,4.351
361,5/12/18 0:00,0.1608,0.2167,1.2,1.2,1.2,45.761,45.262,43,-0.2039,0,0.6,0.6,0.6,4.351
362,5/12/18 0:10,0.1608,0.2167,1.2,1.2,1.2,45.624,44.537,46.3,-0.2039,0,0.6,0.6,0.6,4.351
363,5/12/18 0:20,0.1608,0.2167,1.2,1.2,1.2,45.489,44.355,46.9,-0.2039,0,0.6,0.6,0.6,4.351
364,5/12/18 0:30,0.1608,0.2167,1.2,1.2,1.2,45.354,42.708,51.2,-0.2039,0,0.6,0.6,0.6,4.351
365,5/12/18 0:40,0.1601,0.2167,1.2,1.2,1.2,45.262,42.984,50.5,-0.2039,0,0.6,0.6,0.6,4.351
366,5/12/18 0:50,0.1608,0.2167,1.2,1.2,1.2,45.127,42.341,50.2,-0.2039,0,0.6,0.6,0.6,4.351
367,5/12/18 1:00,0.1608,0.2167,1.2,1.2,1.2,44.991,41.23,55.8,-0.2039,0,0.6,0.6,0.6,4.351
368,5/12/18 1:10,0.1608,0.2167,1.2,1.2,1.2,44.856,42.017,51.5,-0.2039,0,0.6,0.6,0.6,4.351
369,5/12/18 1:20,0.1601,0.2167,1.2,1.2,1.2,44.764,41.508,53.7,-0.2039,0,0.6,0.6,0.6,4.351
370,5/12/18 1:30,0.1608,0.2167,1.2,1.2,1.2,44.627,41.322,54.6,-0.2039,0,0.6,0.6,0.6,4.351
371,5/12/18 1:40,0.1608,0.216,1.2,1.2,1.2,44.492,40.626,58,-0.2039,0,0.6,0.6,0.6,4.351
372,5/12/18 1:50,0.1601,0.2167,1.2,1.2,1.2,44.4,40.345,63.2,-0.2039,0,0.6,0.6,0.6,4.351
373,5/12/18 2:00,0.1608,0.216,1.2,1.2,1.2,44.263,40.298,58.3,-0.2039,0,0.6,0.6,0.6,4.351
374,5/12/18 2:10,0.1608,0.216,1.2,1.2,1.2,44.173,40.438,57.6,-0.2039,0,0.6,0.6,0.6,4.351
375,5/12/18 2:20,0.1601,0.216,1.2,1.2,1.2,44.037,39.97,60.8,-0.2039,0,0.6,0.6,0.6,4.351
376,5/12/18 2:30,0.1601,0.216,1.2,1.2,1.2,43.945,39.078,64.1,-0.2039,0,0.6,0.6,0.6,4.351
377,5/12/18 2:40,0.1601,0.216,1.2,1.2,1.2,43.808,39.502,60.1,-0.2039,0,0.6,0.6,0.6,4.345
378,5/12/18 2:50,0.1601,0.216,1.2,1.2,1.2,43.671,38.795,62.9,-0.2039,0,0.6,0.6,0.6,4.351
379,5/12/18 3:00,0.1608,0.216,1.2,1.2,1.2,43.579,39.22,59.5,-0.2039,0,0.6,0.6,0.6,4.345
380,5/12/18 3:10,0.1608,0.2153,1.2,1.2,1.2,43.443,37.989,62.7,-0.2039,0,0.6,0.6,0.6,4.351
381,5/12/18 3:20,0.1601,0.216,1.2,1.2,1.2,43.259,37.989,61.5,-0.2039,0,0.6,0.6,0.6,4.345
382,5/12/18 3:30,0.1601,0.2124,1.2,1.2,1.2,43.167,37.702,61.6,-0.2039,0,0.6,0.6,0.6,4.345
383,5/12/18 3:40,0.1601,0.2124,1.2,1.2,1.2,43.03,38.606,59,-0.2039,0,0.6,0.6,0.6,4.351
384,5/12/18 3:50,0.1601,0.2124,1.2,1.2,1.2,42.892,39.407,55.5,-0.2039,0,0.6,0.6,0.6,4.345
385,5/12/18 4:00,0.1601,0.2124,1.2,1.2,1.2,42.8,38.937,58,-0.2039,0,0.6,0.6,0.6,4.345
