Plot Title: 20139116_UMC1,,,,
#,"Date Time, GMT-06:00","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20145938)","Water Content, m³/m³ (LGR S/N: 20139116, SEN S/N: 20152219)","Temp, °F (LGR S/N: 20139116, SEN S/N: 20391814, LBL: UM_Rmeadow)"
611,6/10/18 21:40,0.2122,0.1756,
612,6/10/18 22:40,0.2117,0.1752,
613,6/10/18 23:40,0.2117,0.1752,
614,6/11/18 0:40,0.2112,0.1756,
615,6/11/18 1:40,0.2112,0.1746,
616,6/11/18 2:40,0.2109,0.1746,
617,6/11/18 3:40,0.2109,0.1746,
618,6/11/18 4:40,0.2104,0.1752,
619,6/11/18 5:40,0.2104,0.1746,
620,6/11/18 6:40,0.2104,0.1752,
621,6/11/18 7:40,0.2104,0.1756,
622,6/11/18 8:40,0.2095,0.1746,
623,6/11/18 9:40,0.2092,0.1746,
624,6/11/18 10:40,0.2078,0.1742,
625,6/11/18 11:40,0.2083,0.1738,
626,6/11/18 12:40,0.2078,0.1724,
627,6/11/18 13:40,0.2056,0.1728,
628,6/11/18 14:40,0.2047,0.1714,
629,6/11/18 15:40,0.2043,0.1709,
630,6/11/18 16:40,0.2056,0.1695,
631,6/11/18 17:40,0.2043,0.1695,
632,6/11/18 18:40,0.2029,0.1689,
633,6/11/18 19:40,0.2029,0.1689,
634,6/11/18 20:40,0.2043,0.1689,
635,6/11/18 21:40,0.2043,0.1685,
636,6/11/18 22:40,0.2043,0.1689,
637,6/11/18 23:40,0.2038,0.1689,
638,6/12/18 0:40,0.2035,0.1681,
639,6/12/18 1:40,0.2026,0.1685,
640,6/12/18 2:40,0.2029,0.1689,
641,6/12/18 3:40,0.2035,0.1681,
642,6/12/18 4:40,0.2035,0.1681,
643,6/12/18 5:40,0.2029,0.1685,
644,6/12/18 6:40,0.202,0.1685,
645,6/12/18 7:40,0.2029,0.1681,
646,6/12/18 8:40,0.2008,0.1685,
647,6/12/18 9:40,0.2003,0.1685,
648,6/12/18 10:40,0.2012,0.1677,
649,6/12/18 11:40,0.1999,0.1671,
650,6/12/18 12:40,0.199,0.1671,
651,6/12/18 13:40,0.1999,0.1663,
652,6/12/18 14:40,0.199,0.1656,
653,6/12/18 15:40,0.199,0.1638,
654,6/12/18 16:40,0.1976,0.1638,
655,6/12/18 17:40,0.1967,0.1634,
656,6/12/18 18:40,0.1963,0.1634,
657,6/12/18 19:40,0.1967,0.1638,
658,6/12/18 20:40,0.1954,0.1629,
659,6/12/18 21:40,0.1972,0.1634,
660,6/12/18 22:40,0.1967,0.1634,
661,6/12/18 23:40,0.1954,0.1629,
662,6/13/18 0:40,0.1972,0.1629,
663,6/13/18 1:40,0.1967,0.1629,
664,6/13/18 2:40,0.1963,0.1623,
665,6/13/18 3:40,0.1963,0.1629,
666,6/13/18 4:40,0.1963,0.1629,
667,6/13/18 5:40,0.1963,0.1619,
668,6/13/18 6:40,0.1958,0.1629,
669,6/13/18 7:40,0.1958,0.1629,
670,6/13/18 8:40,0.1948,0.1634,
671,6/13/18 9:40,0.1932,0.1629,
672,6/13/18 10:40,0.1945,0.1619,
673,6/13/18 11:40,0.1923,0.1615,
674,6/13/18 12:40,0.1932,0.1608,
675,6/13/18 13:40,0.1917,0.1608,
676,6/13/18 14:40,0.1923,0.16,
677,6/13/18 15:40,0.1895,0.159,
678,6/13/18 16:40,0.1891,0.159,
679,6/13/18 17:40,0.1904,0.1585,
680,6/13/18 18:40,0.1876,0.1581,
681,6/13/18 19:40,0.1881,0.1585,
682,6/13/18 20:40,0.1895,0.1577,
683,6/13/18 21:40,0.1891,0.1585,
684,6/13/18 22:40,0.1872,0.1581,
685,6/13/18 23:40,0.1876,0.1577,
686,6/14/18 0:40,0.1881,0.1577,
687,6/14/18 1:40,0.1885,0.1577,
688,6/14/18 2:40,0.1885,0.1581,
689,6/14/18 3:40,0.1885,0.157,
690,6/14/18 4:40,0.1866,0.1581,
691,6/14/18 5:40,0.1881,0.1581,
692,6/14/18 6:40,0.1872,0.1577,
693,6/14/18 7:40,0.1881,0.1581,
694,6/14/18 8:40,0.1872,0.157,
695,6/14/18 9:40,0.1853,0.1577,
696,6/14/18 10:40,0.1849,0.1577,
697,6/14/18 11:40,0.1859,0.1566,
698,6/14/18 12:40,0.1849,0.1562,
699,6/14/18 13:40,0.1843,0.1551,
700,6/14/18 14:40,0.1836,0.1558,
701,6/14/18 15:40,0.183,0.1547,
702,6/14/18 16:40,0.1813,0.1547,
703,6/14/18 17:40,0.1807,0.1551,
704,6/14/18 18:40,0.1803,0.1542,
705,6/14/18 19:40,0.182,0.1542,
706,6/14/18 20:40,0.182,0.1538,
707,6/14/18 21:40,0.182,0.1538,
708,6/14/18 22:40,0.1816,0.1542,
709,6/14/18 23:40,0.1816,0.1532,
710,6/15/18 0:40,0.1816,0.1538,
711,6/15/18 1:40,0.1813,0.1538,
712,6/15/18 2:40,0.1793,0.1542,
713,6/15/18 3:40,0.1793,0.1538,
714,6/15/18 4:40,0.1793,0.1538,
715,6/15/18 5:40,0.1793,0.1538,
716,6/15/18 6:40,0.1803,0.1538,
717,6/15/18 7:40,0.1783,0.1538,
718,6/15/18 8:40,0.1793,0.1542,
719,6/15/18 9:40,0.1797,0.1538,
720,6/15/18 10:40,0.1793,0.1538,
721,6/15/18 11:40,0.1779,0.1532,
722,6/15/18 12:40,0.1789,0.1519,
723,6/15/18 13:40,0.1775,0.1519,
724,6/15/18 14:40,0.1769,0.1519,
725,6/15/18 15:40,0.1769,0.1519,
726,6/15/18 16:40,0.1765,0.1508,
727,6/15/18 17:40,0.1756,0.1508,
728,6/15/18 18:40,0.1756,0.1514,
729,6/15/18 19:40,0.1756,0.1508,
730,6/15/18 20:40,0.1752,0.1503,
731,6/15/18 21:40,0.1756,0.1503,
732,6/15/18 22:40,0.1756,0.1503,
733,6/15/18 23:40,0.1756,0.1503,
734,6/16/18 0:40,0.1752,0.1503,
735,6/16/18 1:40,0.1752,0.1508,
736,6/16/18 2:40,0.1746,0.1503,
737,6/16/18 3:40,0.1746,0.1503,
738,6/16/18 4:40,0.1742,0.1508,
739,6/16/18 5:40,0.1746,0.1503,
740,6/16/18 6:40,0.1738,0.1508,
741,6/16/18 7:40,0.1728,0.1514,
742,6/16/18 8:40,0.1718,0.1508,
743,6/16/18 9:40,0.1738,0.1508,
744,6/16/18 10:40,0.1724,0.1508,
745,6/16/18 11:40,0.1718,0.1503,
746,6/16/18 12:40,0.1728,0.1503,
747,6/16/18 13:40,0.1656,0.1519,
748,6/16/18 14:40,0.1671,0.1519,
749,6/16/18 15:40,0.1709,0.1527,
750,6/16/18 16:40,0.1718,0.1532,
751,6/16/18 17:40,0.1718,0.1532,
752,6/16/18 18:40,0.1718,0.1523,
753,6/16/18 19:40,0.1724,0.1527,
754,6/16/18 20:40,0.1703,0.1527,
755,6/16/18 21:40,0.1685,0.1527,
756,6/16/18 22:40,0.1695,0.1527,
757,6/16/18 23:40,0.1699,0.1523,
758,6/17/18 0:40,0.1671,0.1527,
759,6/17/18 1:40,0.1667,0.1523,
760,6/17/18 2:40,0.1671,0.1523,
761,6/17/18 3:40,0.1671,0.1527,
762,6/17/18 4:40,0.1718,0.1558,
763,6/17/18 5:40,0.1714,0.1551,
764,6/17/18 6:40,0.1703,0.1551,
765,6/17/18 7:40,0.1695,0.1551,
766,6/17/18 8:40,0.1695,0.1551,
767,6/17/18 9:40,0.1724,0.1551,
768,6/17/18 10:40,0.1699,0.1551,
769,6/17/18 11:40,0.1699,0.1558,
770,6/17/18 12:40,0.1695,0.1551,
771,6/17/18 13:40,0.1718,0.1562,
772,6/17/18 14:40,0.1732,0.1566,
773,6/17/18 15:40,0.1738,0.1562,
774,6/17/18 16:40,0.1714,0.1551,
775,6/17/18 17:40,0.1703,0.1566,
776,6/17/18 18:40,0.1714,0.1566,
777,6/17/18 19:40,0.1728,0.1562,
778,6/17/18 20:40,0.1728,0.1566,
779,6/17/18 21:40,0.1728,0.1566,
780,6/17/18 22:40,0.1732,0.1566,
781,6/17/18 23:40,0.1714,0.1581,
782,6/18/18 0:40,0.1709,0.1566,
783,6/18/18 1:40,0.1703,0.1566,
784,6/18/18 2:40,0.1703,0.1566,
785,6/18/18 3:40,0.1703,0.1566,
786,6/18/18 4:40,0.1709,0.1566,
787,6/18/18 5:40,0.1703,0.1566,
788,6/18/18 6:40,0.1703,0.1577,
789,6/18/18 7:40,0.1699,0.1566,
790,6/18/18 8:40,0.1703,0.157,
791,6/18/18 9:40,0.1742,0.1585,
792,6/18/18 10:40,0.1762,0.1585,
793,6/18/18 11:40,0.1756,0.1585,
794,6/18/18 12:40,0.1756,0.159,
,6/18/18 15:00,0.1738,0.1581,69.557
,6/18/18 16:00,0.1742,0.1577,70.243
,6/18/18 17:00,0.1738,0.157,70.243
,6/18/18 18:00,0.1742,0.1577,69.643
,6/18/18 19:00,0.1742,0.1577,68.484
,6/18/18 20:00,0.1742,0.1581,66.772
,6/18/18 21:00,0.1742,0.1585,64.845
,6/18/18 22:00,0.1738,0.1596,62.834
,6/18/18 23:00,0.1738,0.16,60.861
,6/19/18 0:00,0.1738,0.159,59.056
,6/19/18 1:00,0.1742,0.159,57.376
,6/19/18 2:00,0.1742,0.159,55.819
,6/19/18 3:00,0.1738,0.1596,54.387
,6/19/18 4:00,0.1738,0.1596,53.078
,6/19/18 5:00,0.1742,0.16,51.852
,6/19/18 6:00,0.1742,0.16,50.709
,6/19/18 7:00,0.1742,0.159,49.692
,6/19/18 8:00,0.1746,0.1596,49.516
,6/19/18 9:00,0.1746,0.1585,51.633
,6/19/18 10:00,0.1746,0.1581,54.952
,6/19/18 11:00,0.1746,0.1581,58.498
,6/19/18 12:00,0.1746,0.1577,62.105
,6/19/18 13:00,0.1742,0.1581,65.188
,6/19/18 14:00,0.1746,0.157,67.714
,6/19/18 15:00,0.1742,0.1562,69.256
,6/19/18 16:00,0.1746,0.1577,70.158
,6/19/18 17:00,0.1746,0.1577,70.416
,6/19/18 18:00,0.1746,0.1577,69.985
,6/19/18 19:00,0.1742,0.1581,68.913
,6/19/18 20:00,0.1742,0.1577,67.199
,6/19/18 21:00,0.1742,0.1581,65.145
,6/19/18 22:00,0.1742,0.1585,63.09
,6/19/18 23:00,0.1742,0.159,61.119
,6/20/18 0:00,0.1742,0.159,59.315
,6/20/18 1:00,0.1742,0.1596,57.636
,6/20/18 2:00,0.1746,0.1585,56.035
,6/20/18 3:00,0.1746,0.1596,54.604
,6/20/18 4:00,0.1746,0.1596,53.298
,6/20/18 5:00,0.1746,0.1596,52.029
,6/20/18 6:00,0.1746,0.1596,50.886
,6/20/18 7:00,0.1746,0.1596,49.914
,6/20/18 8:00,0.1752,0.16,49.737
,6/20/18 9:00,0.1756,0.1585,51.852
,6/20/18 10:00,0.1752,0.1581,55.125
,6/20/18 11:00,0.1752,0.1577,58.755
,6/20/18 12:00,0.1752,0.157,62.533
,6/20/18 13:00,0.1752,0.157,66.13
,6/20/18 14:00,0.1752,0.1566,69.042
,6/20/18 15:00,0.1752,0.157,71.19
,6/20/18 16:00,0.1756,0.1562,72.351
,6/20/18 17:00,0.1752,0.1566,72.826
,6/20/18 18:00,0.1752,0.157,72.523
,6/20/18 19:00,0.1752,0.1577,71.533
,6/20/18 20:00,0.1746,0.1581,69.942
,6/20/18 21:00,0.1752,0.1581,67.971
,6/20/18 22:00,0.1752,0.1577,65.829
,6/20/18 23:00,0.1752,0.1585,63.819
,6/21/18 0:00,0.1752,0.1585,61.934
,6/21/18 1:00,0.1752,0.1585,60.26
,6/21/18 2:00,0.1752,0.1585,58.712
,6/21/18 3:00,0.1756,0.1585,57.247
,6/21/18 4:00,0.1756,0.1581,55.863
,6/21/18 5:00,0.1756,0.1581,54.561
,6/21/18 6:00,0.1752,0.1581,53.341
,6/21/18 7:00,0.1752,0.159,52.246
,6/21/18 8:00,0.1762,0.1585,52.029
,6/21/18 9:00,0.1765,0.1581,54.126
,6/21/18 10:00,0.1762,0.1577,57.506
,6/21/18 11:00,0.1756,0.1577,61.462
,6/21/18 12:00,0.1762,0.157,65.53
,6/21/18 13:00,0.1762,0.1566,69.129
,6/21/18 14:00,0.1756,0.1562,72.136
,6/21/18 15:00,0.1752,0.1562,74.206
,6/21/18 16:00,0.1756,0.1558,75.16
,6/21/18 17:00,0.1756,0.1562,75.42
,6/21/18 18:00,0.1752,0.1562,75.029
,6/21/18 19:00,0.1756,0.1562,74.034
,6/21/18 20:00,0.1756,0.157,72.394
,6/21/18 21:00,0.1752,0.1562,70.329
,6/21/18 22:00,0.1752,0.1566,68.142
,6/21/18 23:00,0.1752,0.1566,66.173
,6/22/18 0:00,0.1752,0.157,64.546
,6/22/18 1:00,0.1752,0.1566,63.176
,6/22/18 2:00,0.1752,0.1566,61.977
,6/22/18 3:00,0.1752,0.1566,60.604
,6/22/18 4:00,0.1756,0.1566,59.142
,6/22/18 5:00,0.1756,0.1566,57.679
,6/22/18 6:00,0.1752,0.1577,56.251
,6/22/18 7:00,0.1756,0.1577,55.081
,6/22/18 8:00,0.1762,0.157,54.909
,6/22/18 9:00,0.1762,0.1566,56.165
,6/22/18 10:00,0.1756,0.1566,57.936
,6/22/18 11:00,0.1762,0.1566,60.046
,6/22/18 12:00,0.1762,0.1562,63.903
,6/22/18 13:00,0.1752,0.1551,67.5
,6/22/18 14:00,0.1746,0.1551,70.072
,6/22/18 15:00,0.1746,0.1551,71.447
,6/22/18 16:00,0.1752,0.1547,71.92
,6/22/18 17:00,0.1746,0.1542,71.533
,6/22/18 18:00,0.1746,0.1547,70.63
,6/22/18 19:00,0.1746,0.1547,69.514
,6/22/18 20:00,0.1742,0.1551,68.185
,6/22/18 21:00,0.1742,0.1547,66.385
,6/22/18 22:00,0.1738,0.1547,64.375
,6/22/18 23:00,0.1742,0.1551,62.406
,6/23/18 0:00,0.1742,0.1551,60.561
,6/23/18 1:00,0.1742,0.1558,58.928
,6/23/18 2:00,0.1742,0.1547,57.42
,6/23/18 3:00,0.1742,0.1551,55.992
,6/23/18 4:00,0.1746,0.1547,54.691
,6/23/18 5:00,0.1742,0.1551,53.515
,6/23/18 6:00,0.1746,0.1558,52.378
,6/23/18 7:00,0.1742,0.1558,51.325
,6/23/18 8:00,0.1752,0.1551,51.237
,6/23/18 9:00,0.1752,0.1551,53.384
,6/23/18 10:00,0.1752,0.1551,56.858
,6/23/18 11:00,0.1746,0.1542,60.647
,6/23/18 12:00,0.1746,0.1538,64.503
,6/23/18 13:00,0.1738,0.1523,68.056
,6/23/18 14:00,0.1742,0.1532,70.887
,6/23/18 15:00,0.1742,0.1519,72.783
,6/23/18 16:00,0.1738,0.1523,73.99
,6/23/18 17:00,0.1738,0.1523,74.381
,6/23/18 18:00,0.1732,0.1523,73.818
,6/23/18 19:00,0.1732,0.1523,72.61
,6/23/18 20:00,0.1728,0.1527,70.974
,6/23/18 21:00,0.1728,0.1523,68.999
,6/23/18 22:00,0.1728,0.1523,67.071
,6/23/18 23:00,0.1728,0.1523,65.359
,6/24/18 0:00,0.1728,0.1523,63.862
,6/24/18 1:00,0.1728,0.1527,62.661
,6/24/18 2:00,0.1728,0.1527,61.547
,6/24/18 3:00,0.1724,0.1527,60.474
,6/24/18 4:00,0.1728,0.1527,59.401
,6/24/18 5:00,0.1728,0.1523,58.325
,6/24/18 6:00,0.1728,0.1523,57.463
,6/24/18 7:00,0.1728,0.1527,56.901
,6/24/18 8:00,0.1732,0.1523,57.031
,6/24/18 9:00,0.1728,0.1527,58.755
,6/24/18 10:00,0.1728,0.1519,61.376
,6/24/18 11:00,0.1724,0.1523,64.803
,6/24/18 12:00,0.1718,0.1514,67.586
,6/24/18 13:00,0.1718,0.1514,68.828
,6/24/18 14:00,0.1718,0.1508,70.93
,6/24/18 15:00,0.1714,0.1508,72.007
,6/24/18 16:00,0.1714,0.1499,72.136
,6/24/18 17:00,0.1714,0.1499,72.394
,6/24/18 18:00,0.1714,0.1499,72.178
,6/24/18 19:00,0.1709,0.1499,71.317
,6/24/18 20:00,0.1709,0.1499,69.685
,6/24/18 21:00,0.1703,0.1499,67.627
,6/24/18 22:00,0.1703,0.1499,65.53
,6/24/18 23:00,0.1699,0.1499,63.561
,6/25/18 0:00,0.1699,0.1499,61.804
,6/25/18 1:00,0.1703,0.1499,60.046
,6/25/18 2:00,0.1703,0.1499,58.368
,6/25/18 3:00,0.1699,0.1495,56.858
,6/25/18 4:00,0.1703,0.1495,55.472
,6/25/18 5:00,0.1699,0.149,54.169
,6/25/18 6:00,0.1699,0.149,52.992
,6/25/18 7:00,0.1699,0.1484,51.984
,6/25/18 8:00,0.1703,0.1503,51.852
,6/25/18 9:00,0.1703,0.1503,54.037
,6/25/18 10:00,0.1703,0.1499,57.42
,6/25/18 11:00,0.1699,0.1503,61.376
,6/25/18 12:00,0.1699,0.149,65.53
,6/25/18 13:00,0.1695,0.1495,68.999
,6/25/18 14:00,0.1695,0.1484,71.877
,6/25/18 15:00,0.1689,0.1475,73.861
,6/25/18 16:00,0.1685,0.1475,75.117
,6/25/18 17:00,0.1685,0.1479,75.463
,6/25/18 18:00,0.1681,0.1475,75.074
,6/25/18 19:00,0.1677,0.1479,74.034
,6/25/18 20:00,0.1677,0.1479,72.307
,6/25/18 21:00,0.1677,0.1479,70.115
,6/25/18 22:00,0.1671,0.1479,67.798
,6/25/18 23:00,0.1671,0.1479,65.615
,6/26/18 0:00,0.1671,0.1475,63.648
,6/26/18 1:00,0.1671,0.1484,61.848
,6/26/18 2:00,0.1671,0.1479,60.217
,6/26/18 3:00,0.1671,0.1475,58.712
,6/26/18 4:00,0.1671,0.1479,57.29
,6/26/18 5:00,0.1671,0.1475,55.949
,6/26/18 6:00,0.1671,0.1479,54.734
,6/26/18 7:00,0.1667,0.1479,53.645
,6/26/18 8:00,0.1677,0.1479,53.472
,6/26/18 9:00,0.1681,0.1479,55.558
,6/26/18 10:00,0.1677,0.147,59.056
,6/26/18 11:00,0.1667,0.1475,63.347
,6/26/18 12:00,0.1667,0.147,67.586
,6/26/18 13:00,0.1663,0.147,71.06
,6/26/18 14:00,0.1656,0.1466,74.034
,6/26/18 15:00,0.1656,0.1455,76.071
,6/26/18 16:00,0.1663,0.1459,77.378
,6/26/18 17:00,0.1656,0.145,77.77
,6/26/18 18:00,0.1648,0.145,77.421
,6/26/18 19:00,0.1648,0.145,76.419
,6/26/18 20:00,0.1642,0.145,74.683
,6/26/18 21:00,0.1638,0.145,72.48
,6/26/18 22:00,0.1634,0.145,70.243
,6/26/18 23:00,0.1634,0.145,68.099
,6/27/18 0:00,0.1638,0.145,66.087
,6/27/18 1:00,0.1634,0.145,64.204
,6/27/18 2:00,0.1634,0.145,62.447
,6/27/18 3:00,0.1634,0.1455,60.818
,6/27/18 4:00,0.1634,0.145,59.358
,6/27/18 5:00,0.1634,0.1455,58.023
,6/27/18 6:00,0.1629,0.1455,56.772
,6/27/18 7:00,0.1629,0.1455,55.647
,6/27/18 8:00,0.1634,0.145,55.515
,6/27/18 9:00,0.1638,0.145,57.549
,6/27/18 10:00,0.1634,0.1446,61.075
,6/27/18 11:00,0.1634,0.1446,65.444
,6/27/18 12:00,0.1629,0.1441,69.256
,6/27/18 13:00,0.1623,0.1441,72.007
,6/27/18 14:00,0.1619,0.1434,74.338
,6/27/18 15:00,0.1615,0.1425,76.289
,6/27/18 16:00,0.1615,0.143,77.77
,6/27/18 17:00,0.1608,0.1405,78.382
,6/27/18 18:00,0.1608,0.1416,78.076
,6/27/18 19:00,0.1604,0.1412,77.072
,6/27/18 20:00,0.16,0.1416,75.42
,6/27/18 21:00,0.1596,0.1416,73.256
,6/27/18 22:00,0.1596,0.1416,70.974
,6/27/18 23:00,0.159,0.1421,68.785
,6/28/18 0:00,0.159,0.1416,66.729
,6/28/18 1:00,0.159,0.1416,64.888
,6/28/18 2:00,0.159,0.1421,63.176
,6/28/18 3:00,0.159,0.1421,61.59
,6/28/18 4:00,0.159,0.1421,60.132
,6/28/18 5:00,0.159,0.1421,58.755
,6/28/18 6:00,0.1585,0.1416,57.506
,6/28/18 7:00,0.1585,0.1416,56.383
,6/28/18 8:00,0.159,0.1412,56.165
,6/28/18 9:00,0.1596,0.1416,58.239
,6/28/18 10:00,0.159,0.1416,61.848
,6/28/18 11:00,0.1585,0.1405,66.13
,6/28/18 12:00,0.1581,0.1412,69.942
,6/28/18 13:00,0.1577,0.1396,72.61
,6/28/18 14:00,0.1577,0.14,75.508
,6/28/18 15:00,0.157,0.1396,77.639
,6/28/18 16:00,0.1566,0.1391,78.865
,6/28/18 17:00,0.1566,0.1396,79.084
,6/28/18 18:00,0.1562,0.1387,78.602
,6/28/18 19:00,0.1558,0.1387,77.421
,6/28/18 20:00,0.1551,0.1375,75.681
,6/28/18 21:00,0.1547,0.1382,73.774
,6/28/18 22:00,0.1547,0.1382,71.748
,6/28/18 23:00,0.1547,0.1387,69.771
,6/29/18 0:00,0.1542,0.1382,68.013
,6/29/18 1:00,0.1542,0.1387,66.344
,6/29/18 2:00,0.1542,0.1382,64.632
,6/29/18 3:00,0.1542,0.1375,62.919
,6/29/18 4:00,0.1538,0.1382,61.162
,6/29/18 5:00,0.1538,0.1382,59.529
,6/29/18 6:00,0.1532,0.1382,58.023
,6/29/18 7:00,0.1532,0.1375,56.728
,6/29/18 8:00,0.1538,0.1375,56.34
,6/29/18 9:00,0.1542,0.1366,58.411
,6/29/18 10:00,0.1538,0.1375,61.977
,6/29/18 11:00,0.1532,0.1375,66.087
,6/29/18 12:00,0.1527,0.1361,69.901
,6/29/18 13:00,0.1527,0.1361,73.04
,6/29/18 14:00,0.1523,0.1357,75.724
,6/29/18 15:00,0.1523,0.1361,77.596
,6/29/18 16:00,0.1519,0.1352,78.645
,6/29/18 17:00,0.1514,0.1347,78.996
,6/29/18 18:00,0.1514,0.1347,78.427
,6/29/18 19:00,0.1508,0.1352,77.247
,6/29/18 20:00,0.1503,0.1357,75.376
,6/29/18 21:00,0.1499,0.1352,72.997
,6/29/18 22:00,0.1499,0.1352,70.587
,6/29/18 23:00,0.1499,0.1347,68.313
,6/30/18 0:00,0.1495,0.1342,66.214
,6/30/18 1:00,0.1495,0.1342,64.288
,6/30/18 2:00,0.1495,0.1352,62.49
,6/30/18 3:00,0.1495,0.1342,60.775
,6/30/18 4:00,0.149,0.1342,59.229
,6/30/18 5:00,0.1495,0.1352,57.807
,6/30/18 6:00,0.149,0.1352,56.469
,6/30/18 7:00,0.149,0.1352,55.342
,6/30/18 8:00,0.1495,0.1347,55.125
,6/30/18 9:00,0.1499,0.1357,57.204
,6/30/18 10:00,0.1495,0.1347,60.733
,6/30/18 11:00,0.1484,0.1326,64.674
,6/30/18 12:00,0.1484,0.1342,68.698
,6/30/18 13:00,0.1479,0.1335,71.964
,6/30/18 14:00,0.1479,0.1321,74.683
,6/30/18 15:00,0.1475,0.1326,76.507
,6/30/18 16:00,0.1475,0.1331,77.553
,6/30/18 17:00,0.147,0.1326,77.859
,6/30/18 18:00,0.1459,0.1317,77.292
,6/30/18 19:00,0.147,0.1326,76.071
,6/30/18 20:00,0.1459,0.1321,74.206
,6/30/18 21:00,0.1459,0.1326,71.964
,6/30/18 22:00,0.1455,0.1317,69.685
,6/30/18 23:00,0.1459,0.1321,67.5
,7/1/18 0:00,0.1455,0.1317,65.444
,7/1/18 1:00,0.1455,0.1321,63.561
,7/1/18 2:00,0.145,0.1321,61.804
,7/1/18 3:00,0.145,0.1312,60.217
,7/1/18 4:00,0.145,0.1317,58.669
,7/1/18 5:00,0.145,0.1317,57.29
,7/1/18 6:00,0.1446,0.1317,55.949
,7/1/18 7:00,0.145,0.1317,54.82
,7/1/18 8:00,0.145,0.1312,54.561
,7/1/18 9:00,0.145,0.1312,56.685
,7/1/18 10:00,0.1459,0.1312,60.346
,7/1/18 11:00,0.143,0.1312,64.674
,7/1/18 12:00,0.1421,0.1307,68.698
,7/1/18 13:00,0.1446,0.1297,72.136
,7/1/18 14:00,0.1446,0.1302,74.986
,7/1/18 15:00,0.1441,0.1297,76.986
,7/1/18 16:00,0.1441,0.1307,78.251
,7/1/18 17:00,0.1441,0.1297,78.645
,7/1/18 18:00,0.1434,0.1307,78.165
,7/1/18 19:00,0.1434,0.1297,77.072
,7/1/18 20:00,0.1425,0.129,75.16
,7/1/18 21:00,0.143,0.1307,72.783
,7/1/18 22:00,0.143,0.1302,70.286
,7/1/18 23:00,0.1425,0.1285,67.885
,7/2/18 0:00,0.1425,0.1302,65.658
,7/2/18 1:00,0.1421,0.1302,63.604
,7/2/18 2:00,0.1421,0.1302,61.761
,7/2/18 3:00,0.1421,0.1297,60.046
,7/2/18 4:00,0.1416,0.1302,58.455
,7/2/18 5:00,0.1421,0.1302,56.988
,7/2/18 6:00,0.1416,0.1302,55.647
,7/2/18 7:00,0.1412,0.1297,54.516
,7/2/18 8:00,0.1416,0.1302,54.3
,7/2/18 9:00,0.1421,0.1302,56.426
,7/2/18 10:00,0.1421,0.1297,60.132
,7/2/18 11:00,0.14,0.129,64.503
,7/2/18 12:00,0.1412,0.1285,68.828
,7/2/18 13:00,0.1405,0.1285,72.351
,7/2/18 14:00,0.14,0.1281,75.333
,7/2/18 15:00,0.1405,0.1276,77.509
,7/2/18 16:00,0.14,0.1276,78.777
,7/2/18 17:00,0.1391,0.1281,79.128
,7/2/18 18:00,0.1391,0.1276,78.645
,7/2/18 19:00,0.1396,0.1271,77.553
,7/2/18 20:00,0.1391,0.1271,75.681
,7/2/18 21:00,0.1387,0.1276,73.299
,7/2/18 22:00,0.1387,0.1271,70.803
,7/2/18 23:00,0.1387,0.1281,68.484
,7/3/18 0:00,0.1387,0.1266,66.344
,7/3/18 1:00,0.1382,0.1266,64.418
,7/3/18 2:00,0.1382,0.1266,62.661
,7/3/18 3:00,0.137,0.1256,60.991
,7/3/18 4:00,0.1366,0.1256,59.486
,7/3/18 5:00,0.1366,0.1261,58.109
,7/3/18 6:00,0.1366,0.1276,56.944
,7/3/18 7:00,0.1366,0.1266,56.035
,7/3/18 8:00,0.1375,0.1271,55.863
,7/3/18 9:00,0.1382,0.1276,58.109
,7/3/18 10:00,0.1382,0.1271,61.761
,7/3/18 11:00,0.1375,0.1271,65.316
,7/3/18 12:00,0.137,0.1266,69.213
