#,"Date Time, GMT-06:00","Temp, °F (LGR S/N: 20139115, SEN S/N: 9719156)","Temp, °F (LGR S/N: 20139115, SEN S/N: 9721338)","RH, % (LGR S/N: 20139115, SEN S/N: 9721338)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20145937)","Water Content, m³/m³ (LGR S/N: 20139115, SEN S/N: 20152215)"
3194,9/26/18 13:00,48.004,69.814,16.1,0.0152,0.0186
3195,9/26/18 14:00,52.992,79.963,11.2,0.0152,0.02
3196,9/26/18 15:00,57.031,81.73,10.5,0.0152,0.0205
3197,9/26/18 16:00,59.315,74.077,12.3,0.0152,0.0214
3198,9/26/18 17:00,58.626,58.368,18.4,0.0152,0.0214
3199,9/26/18 18:00,56.165,49.649,22.6,0.0152,0.0205
3200,9/26/18 19:00,53.209,35.83,46.7,0.0147,0.0205
3201,9/26/18 20:00,50.445,30.682,56.6,0.0137,0.02
3202,9/26/18 21:00,48.049,27.012,66.3,0.0137,0.02
3203,9/26/18 22:00,45.896,21.855,79.9,0.0127,0.019
3204,9/26/18 23:00,43.945,19.987,86.1,0.0137,0.0186
3205,9/27/18 0:00,42.247,18.365,87.6,0.0127,0.0176
3206,9/27/18 1:00,40.811,22.08,82.4,0.0127,0.0166
3207,9/27/18 2:00,39.736,23.189,76.5,0.0137,0.0166
3208,9/27/18 3:00,38.557,17.362,90.3,0.0127,0.0166
3209,9/27/18 4:00,37.465,17.362,90.6,0.0127,0.0161
3210,9/27/18 5:00,36.505,15.741,91.1,0.0127,0.0152
3211,9/27/18 6:00,35.782,15.681,90.2,0.0122,0.0147
3212,9/27/18 7:00,35.152,15.802,89.6,0.0122,0.0147
3213,9/27/18 8:00,34.761,19.18,91.8,0.0122,0.0147
3214,9/27/18 9:00,34.81,42.294,49.8,0.0122,0.0152
3215,9/27/18 10:00,35.976,64.332,23.9,0.0127,0.0161
3216,9/27/18 11:00,39.407,67.158,25.5,0.0137,0.0166
3217,9/27/18 12:00,44.218,81.909,15.6,0.0147,0.0166
3218,9/27/18 13:00,49.692,74.424,19.5,0.0147,0.0186
3219,9/27/18 14:00,54.865,88.075,14.3,0.0152,0.02
3220,9/27/18 15:00,58.971,84.049,12,0.0152,0.0205
3221,9/27/18 16:00,61.248,76.636,14.6,0.0152,0.0214
3222,9/27/18 17:00,60.818,65.53,18.6,0.0147,0.0214
3223,9/27/18 18:00,58.626,54.037,24,0.0147,0.0214
3224,9/27/18 19:00,55.776,45.579,35.3,0.0147,0.0205
3225,9/27/18 20:00,53.078,37.274,50.5,0.0137,0.0205
3226,9/27/18 21:00,50.664,29.509,65.1,0.0137,0.02
3227,9/27/18 22:00,48.45,25.578,78.2,0.0127,0.019
3228,9/27/18 23:00,46.436,22.413,86.7,0.0127,0.0186
3229,9/28/18 0:00,44.719,20.898,88.2,0.0127,0.0186
3230,9/28/18 1:00,43.122,19.296,90.8,0.0127,0.0176
3231,9/28/18 2:00,41.693,19.584,90.4,0.0127,0.0166
3232,9/28/18 3:00,40.392,19.756,92.3,0.0122,0.0166
3233,9/28/18 4:00,39.267,17.541,91.3,0.0122,0.0152
3234,9/28/18 5:00,38.131,16.225,90.4,0.0122,0.0152
3235,9/28/18 6:00,37.081,16.885,91.7,0.0122,0.0147
3236,9/28/18 7:00,36.169,15.741,89.4,0.0122,0.0152
3237,9/28/18 8:00,35.492,18.306,92.7,0.0122,0.0152
3238,9/28/18 9:00,35.782,42.109,62.8,0.0127,0.0152
3239,9/28/18 10:00,37.893,69.386,23.2,0.0127,0.0161
3240,9/28/18 11:00,41.369,69.129,22.9,0.0137,0.0166
3241,9/28/18 12:00,45.806,84.182,15.2,0.0137,0.0176
3242,9/28/18 13:00,51.193,75.853,16.3,0.0147,0.0186
3243,9/28/18 14:00,56.251,88.902,11.1,0.0147,0.02
3244,9/28/18 15:00,60.217,85.712,10.4,0.0147,0.0205
3245,9/28/18 16:00,62.704,82.575,12.1,0.0147,0.0214
3246,9/28/18 17:00,62.406,67.158,16.7,0.0147,0.0224
3247,9/28/18 18:00,60.003,52.378,28.5,0.0147,0.0214
3248,9/28/18 19:00,56.642,35.638,51.5,0.0137,0.0205
3249,9/28/18 20:00,53.427,29.046,61.2,0.0137,0.02
3250,9/28/18 21:00,50.709,25.846,68.3,0.0127,0.019
3251,9/28/18 22:00,48.493,27.275,69.3,0.0127,0.0186
3252,9/28/18 23:00,46.616,23.189,77.4,0.0122,0.0186
3253,9/29/18 0:00,44.901,22.248,78.4,0.0122,0.0176
3254,9/29/18 1:00,43.351,20.273,84.7,0.0122,0.0166
3255,9/29/18 2:00,41.97,19.121,87.5,0.0122,0.0166
3256,9/29/18 3:00,40.719,19.353,85.6,0.0122,0.0161
3257,9/29/18 4:00,39.643,22.302,82.3,0.0112,0.0152
3258,9/29/18 5:00,38.606,18.248,87.8,0.0112,0.0152
3259,9/29/18 6:00,37.656,19.411,87.7,0.0112,0.0152
3260,9/29/18 7:00,36.795,19.18,87.9,0.0112,0.0147
3261,9/29/18 8:00,36.025,18.306,91.6,0.0112,0.0137
3262,9/29/18 9:00,36.41,47.199,38.5,0.0122,0.0152
3263,9/29/18 10:00,38.748,68.484,23.9,0.0122,0.0152
3264,9/29/18 11:00,42.433,70.072,24.5,0.0127,0.0161
3265,9/29/18 12:00,46.886,82.931,17.6,0.0137,0.0176
3266,9/29/18 13:00,52.335,75.724,20.3,0.0137,0.0186
3267,9/29/18 14:00,57.29,90.147,14.1,0.0147,0.02
3268,9/29/18 15:00,61.419,89.454,13.5,0.0147,0.0205
3269,9/29/18 16:00,63.99,85.894,14.5,0.0147,0.0214
3270,9/29/18 17:00,63.219,69.858,20.9,0.0147,0.0214
3271,9/29/18 18:00,60.991,57.592,29.4,0.0137,0.0214
3272,9/29/18 19:00,58.455,49.782,37.2,0.0127,0.0205
3273,9/29/18 20:00,55.647,35.782,62.9,0.0122,0.02
3274,9/29/18 21:00,53.298,35.492,64.7,0.0122,0.02
3275,9/29/18 22:00,51.282,33.039,71.8,0.0122,0.019
3276,9/29/18 23:00,49.604,32.392,75.1,0.0122,0.0186
3277,9/30/18 0:00,48.004,27.799,84.2,0.0122,0.0186
3278,9/30/18 1:00,46.526,29.457,84.4,0.0122,0.0176
3279,9/30/18 2:00,45.262,29.406,85.4,0.0112,0.0166
3280,9/30/18 3:00,44.173,26.96,92,0.0112,0.0166
3281,9/30/18 4:00,43.167,27.381,91.6,0.0107,0.0161
3282,9/30/18 5:00,42.386,29.354,88.9,0.0112,0.0161
3283,9/30/18 6:00,41.554,26.218,94.9,0.0107,0.0152
3284,9/30/18 7:00,40.672,24.01,94.4,0.0107,0.0147
3285,9/30/18 8:00,40.111,28.269,93.1,0.0107,0.0152
3286,9/30/18 9:00,40.532,48.938,60.9,0.0107,0.0152
3287,9/30/18 10:00,42.708,70.372,31.3,0.0112,0.0161
3288,9/30/18 11:00,45.986,73.429,29.3,0.0122,0.0166
3289,9/30/18 12:00,49.959,88.855,16.9,0.0127,0.0176
3290,9/30/18 13:00,54.82,76.114,17.6,0.0127,0.0186
3291,9/30/18 14:00,59.616,91.87,11.8,0.0127,0.02
3292,9/30/18 15:00,63.475,84.004,8.1,0.0127,0.0205
3293,9/30/18 16:00,65.403,78.382,12.3,0.0127,0.0205
3294,9/30/18 17:00,64.161,68.785,19.4,0.0127,0.0205
3295,9/30/18 18:00,61.547,54.777,25.1,0.0127,0.0205
3296,9/30/18 19:00,58.626,49.87,30.8,0.0122,0.0205
3297,9/30/18 20:00,56.079,45.896,39.2,0.0122,0.019
3298,9/30/18 21:00,53.82,36.025,58.1,0.0122,0.019
3299,9/30/18 22:00,51.764,34.223,65.4,0.0112,0.0186
3300,9/30/18 23:00,49.959,31.239,74.4,0.0112,0.0176
3301,10/1/18 0:00,48.762,38.984,65.9,0.0112,0.0166
3302,10/1/18 1:00,48.227,43.579,56.6,0.0112,0.0176
3303,10/1/18 2:00,47.781,41.601,63,0.0107,0.0166
3304,10/1/18 3:00,47.422,41.97,66.3,0.0107,0.0166
3305,10/1/18 4:00,47.244,41.416,70.5,0.0112,0.0166
3306,10/1/18 5:00,46.796,41.463,87.5,0.0107,0.0166
3307,10/1/18 6:00,46.481,38.273,95,0.0107,0.0166
3308,10/1/18 7:00,45.986,36.41,96.1,0.0107,0.0161
3309,10/1/18 8:00,45.806,43.259,97.4,0.0107,0.0161
3310,10/1/18 9:00,46.616,50.533,80.9,0.0107,0.0161
3311,10/1/18 10:00,48.36,60.69,56.8,0.0112,0.0166
3312,10/1/18 11:00,49.649,51.062,82.5,0.0112,0.0166
3313,10/1/18 12:00,50.533,61.29,56.7,0.0112,0.0176
3314,10/1/18 13:00,50.929,46.886,95.3,0.0107,0.0176
3315,10/1/18 14:00,50.797,53.994,96.7,0.0122,0.0176
3316,10/1/18 15:00,51.721,51.37,97.3,0.0122,0.0186
3317,10/1/18 16:00,52.423,52.16,95.9,0.0122,0.019
3318,10/1/18 17:00,52.378,49.028,97.7,0.0122,0.019
3319,10/1/18 18:00,51.809,47.826,98.4,0.0122,0.0186
3320,10/1/18 19:00,51.148,46.166,98.6,0.0122,0.019
3321,10/1/18 20:00,50.488,44.809,98.9,0.0122,0.019
3322,10/1/18 21:00,49.825,44.037,99.1,0.0122,0.0186
3323,10/1/18 22:00,49.116,42.984,99.3,0.0112,0.0176
3324,10/1/18 23:00,48.583,42.341,99.3,0.0112,0.0176
3325,10/2/18 0:00,47.781,36.698,98.9,0.0112,0.0176
3326,10/2/18 1:00,46.706,39.078,99.7,0.0112,0.0166
3327,10/2/18 2:00,46.256,40.951,99.8,0.0112,0.0166
3328,10/2/18 3:00,45.896,37.751,99.7,0.0112,0.0176
3329,10/2/18 4:00,45.307,37.465,99.8,0.0112,0.0166
3330,10/2/18 5:00,44.991,40.672,99.9,0.0112,0.0166
3331,10/2/18 6:00,44.991,41.601,100,0.0112,0.0166
3332,10/2/18 7:00,44.991,41.925,100,0.0112,0.0166
3333,10/2/18 8:00,45.082,43.075,100,0.0122,0.0166
3334,10/2/18 9:00,45.307,45.262,100,0.0137,0.0176
3335,10/2/18 10:00,45.806,46.436,100,0.019,0.0166
3336,10/2/18 11:00,46.526,49.116,100,0.0228,0.0186
3337,10/2/18 12:00,47.377,51.721,100,0.0261,0.019
3338,10/2/18 13:00,48.85,51.764,99.9,0.0274,0.02
3339,10/2/18 14:00,50.047,52.466,99.9,0.0306,0.0214
3340,10/2/18 15:00,50.929,55.299,100,0.0375,0.0306
3341,10/2/18 16:00,52.029,51.325,99.9,0.0384,0.0384
3342,10/2/18 17:00,52.335,51.895,99.9,0.0392,0.0413
3343,10/2/18 18:00,52.203,48.227,100,0.0401,0.0434
3344,10/2/18 19:00,51.589,46.391,100,0.0401,0.0442
3345,10/2/18 20:00,50.929,46.121,100,0.0401,0.0442
3346,10/2/18 21:00,50.356,45.896,100,0.0392,0.0446
3347,10/2/18 22:00,49.914,45.806,100,0.0392,0.0446
3348,10/2/18 23:00,49.516,45.761,100,0.0401,0.0454
3349,10/3/18 0:00,49.204,45.761,100,0.0401,0.0454
3350,10/3/18 1:00,48.938,45.806,100,0.0425,0.0521
3351,10/3/18 2:00,48.672,45.579,100,0.0454,0.0614
3352,10/3/18 3:00,48.45,45.851,100,0.0482,0.066
3353,10/3/18 4:00,48.227,46.391,100,0.0588,0.1064
3354,10/3/18 5:00,48.049,45.851,100,0.0588,0.1091
3355,10/3/18 6:00,47.781,44.764,100,0.0588,0.108
3356,10/3/18 7:00,47.512,44.037,100,0.0607,0.1122
3357,10/3/18 8:00,47.244,44.901,100,0.0614,0.1117
3358,10/3/18 9:00,47.334,45.669,100,0.0614,0.1112
3359,10/3/18 10:00,47.691,50.002,100,0.0639,0.1133
3360,10/3/18 11:00,49.073,54.995,99.3,0.0646,0.1138
3361,10/3/18 12:00,50.929,67.928,85.8,0.0646,0.1117
3362,10/3/18 13:00,53.472,67.285,59.9,0.0646,0.1091
3363,10/3/18 14:00,56.34,83.646,39.1,0.0646,0.1069
3364,10/3/18 15:00,59.659,88.488,28.8,0.0653,0.1047
3365,10/3/18 16:00,61.376,77.902,36.2,0.0646,0.1036
3366,10/3/18 17:00,61.075,63.005,52.7,0.0646,0.102
3367,10/3/18 18:00,59.272,48.628,82.8,0.0646,0.1009
3368,10/3/18 19:00,56.772,41.184,92.7,0.0646,0.0998
3369,10/3/18 20:00,54.604,38.7,95.1,0.0646,0.0992
3370,10/3/18 21:00,52.772,35.152,96,0.0646,0.0981
3371,10/3/18 22:00,51.193,36.361,96.9,0.0653,0.0981
3372,10/3/18 23:00,49.914,35.541,97.1,0.0653,0.0981
3373,10/4/18 0:00,48.983,38.7,97.9,0.0653,0.0975
3374,10/4/18 1:00,48.405,40.579,98.7,0.0653,0.0969
3375,10/4/18 2:00,47.959,38.653,98.3,0.066,0.0975
3376,10/4/18 3:00,47.289,33.188,97.7,0.066,0.0969
3377,10/4/18 4:00,46.346,32.691,98.8,0.066,0.0969
3378,10/4/18 5:00,45.444,35.103,99.2,0.066,0.0969
3379,10/4/18 6:00,44.946,37.846,99.6,0.066,0.0969
3380,10/4/18 7:00,44.719,40.719,99.7,0.0664,0.0969
3381,10/4/18 8:00,44.719,42.892,99.7,0.0664,0.0963
3382,10/4/18 9:00,45.262,46.391,97.3,0.0671,0.0963
3383,10/4/18 10:00,46.886,52.378,78.6,0.0678,0.0969
3384,10/4/18 11:00,48.004,54.126,67.1,0.0678,0.0963
3385,10/4/18 12:00,47.736,50.18,90.1,0.0678,0.0969
3386,10/4/18 13:00,48.137,39.643,96.5,0.0684,0.0975
3387,10/4/18 14:00,49.471,47.602,77.2,0.0691,0.0992
3388,10/4/18 15:00,50.841,46.346,83.8,0.0691,0.1003
3389,10/4/18 16:00,52.115,47.959,70,0.0695,0.1014
3390,10/4/18 17:00,51.193,44.537,76.3,0.0695,0.102
3391,10/4/18 18:00,49.87,42.984,76.9,0.0702,0.102
3392,10/4/18 19:00,48.672,41.416,81.3,0.0702,0.1025
3393,10/4/18 20:00,47.826,40.158,90.1,0.0708,0.1025
3394,10/4/18 21:00,47.109,38.464,93.9,0.0708,0.1025
3395,10/4/18 22:00,46.256,33.681,96.8,0.0715,0.1025
3396,10/4/18 23:00,45.489,37.081,98.1,0.0715,0.1031
3397,10/5/18 0:00,45.082,36.986,97.7,0.0715,0.1025
3398,10/5/18 1:00,44.582,35.2,97.7,0.0722,0.1031
3399,10/5/18 2:00,44.037,34.174,98,0.0725,0.1031
3400,10/5/18 3:00,43.306,30.987,98.2,0.0725,0.1031
3401,10/5/18 4:00,42.433,28.008,98.5,0.0725,0.1031
3402,10/5/18 5:00,41.508,27.327,98.7,0.0725,0.1031
3403,10/5/18 6:00,40.672,26.748,98.5,0.0732,0.1031
3404,10/5/18 7:00,39.924,29.662,98.9,0.0738,0.1036
3405,10/5/18 8:00,39.596,31.942,99.3,0.0745,0.1031
3406,10/5/18 9:00,39.924,40.064,99,0.0745,0.1036
3407,10/5/18 10:00,40.764,41.23,95.9,0.0745,0.1036
3408,10/5/18 11:00,41.648,42.525,84.3,0.0752,0.1036
3409,10/5/18 12:00,42.064,40.579,88.6,0.0758,0.1031
3410,10/5/18 13:00,42.663,46.301,98,0.0762,0.1031
3411,10/5/18 14:00,43.671,50.268,95.8,0.0762,0.1036
3412,10/5/18 15:00,45.669,59.659,58.9,0.0768,0.1042
3413,10/5/18 16:00,48.762,61.419,46.6,0.0775,0.1047
3414,10/5/18 17:00,48.583,39.97,93.2,0.0768,0.1047
3415,10/5/18 18:00,47.334,38.606,96.1,0.0775,0.1053
3416,10/5/18 19:00,46.346,37.846,97.6,0.0775,0.1058
3417,10/5/18 20:00,45.307,36.361,98.4,0.0787,0.1069
3418,10/5/18 21:00,44.355,33.732,98.7,0.0797,0.1085
3419,10/5/18 22:00,43.488,33.435,99,0.081,0.1122
3420,10/5/18 23:00,42.8,34.223,99.2,0.0822,0.1148
3421,10/6/18 0:00,42.202,30.783,99.5,0.0829,0.1159
3422,10/6/18 1:00,41.322,26.643,98,0.0835,0.1174
3423,10/6/18 2:00,40.579,31.087,99.3,0.0844,0.1179
3424,10/6/18 3:00,40.158,30.936,99.3,0.0844,0.1179
3425,10/6/18 4:00,39.69,30.072,99.3,0.085,0.1179
3426,10/6/18 5:00,39.078,24.12,97.8,0.085,0.1184
3427,10/6/18 6:00,38.606,31.289,99.6,0.0857,0.1184
3428,10/6/18 7:00,38.464,30.834,99.5,0.0863,0.1189
3429,10/6/18 8:00,38.322,31.892,99.9,0.0869,0.1179
3430,10/6/18 9:00,38.795,40.017,99.6,0.0875,0.1179
3431,10/6/18 10:00,39.877,46.436,99.3,0.0881,0.1174
3432,10/6/18 11:00,41.832,61.075,73.8,0.0887,0.1184
3433,10/6/18 12:00,44.764,58.971,61.2,0.0893,0.1189
3434,10/6/18 13:00,46.661,59.315,56,0.0893,0.1189
3435,10/6/18 14:00,47.467,47.736,68.1,0.0896,0.1184
3436,10/6/18 15:00,47.467,47.244,72.2,0.0896,0.1184
3437,10/6/18 16:00,47.422,43.351,95.1,0.0896,0.1174
3438,10/6/18 17:00,47.244,44.901,92.4,0.0896,0.1174
3439,10/6/18 18:00,47.154,41.648,92.4,0.0902,0.1179
3440,10/6/18 19:00,46.346,37.751,94.6,0.0902,0.1179
3441,10/6/18 20:00,45.489,40.764,75.6,0.0902,0.1179
3442,10/6/18 21:00,44.719,40.672,73.1,0.0914,0.1174
3443,10/6/18 22:00,44.037,38.984,75.1,0.0914,0.1174
3444,10/6/18 23:00,43.351,37.081,76,0.092,0.1179
3445,10/7/18 0:00,42.616,34.027,84.2,0.092,0.1179
3446,10/7/18 1:00,41.787,34.027,86.1,0.092,0.1179
3447,10/7/18 2:00,40.951,33.287,88.5,0.0926,0.1184
3448,10/7/18 3:00,40.345,29.97,93.2,0.0926,0.1179
3449,10/7/18 4:00,39.549,26.643,97.3,0.0932,0.1179
3450,10/7/18 5:00,38.984,30.783,98.4,0.0932,0.1179
3451,10/7/18 6:00,38.653,27.851,97.7,0.0937,0.1184
3452,10/7/18 7:00,38.226,31.44,98.7,0.0937,0.1184
3453,10/7/18 8:00,38.131,33.039,98.5,0.0943,0.1184
3454,10/7/18 9:00,38.511,43.671,74.6,0.0949,0.1189
3455,10/7/18 10:00,39.549,46.436,64.2,0.0955,0.1189
3456,10/7/18 11:00,41.277,49.692,61.4,0.0961,0.1179
3457,10/7/18 12:00,42.8,61.376,48.4,0.0963,0.1184
3458,10/7/18 13:00,44.809,60.39,47.2,0.0961,0.1179
3459,10/7/18 14:00,47.647,71.06,31.6,0.0961,0.1174
3460,10/7/18 15:00,50.488,61.119,37,0.0961,0.1174
3461,10/7/18 16:00,50.18,54.387,47.1,0.0961,0.1169
3462,10/7/18 17:00,49.471,48.85,58.4,0.0963,0.1164
3463,10/7/18 18:00,48.227,44.127,58.5,0.0963,0.1159
3464,10/7/18 19:00,46.796,37.893,92.8,0.0961,0.1159
3465,10/7/18 20:00,45.761,36.795,92.6,0.0963,0.1159
3466,10/7/18 21:00,44.127,34.615,97,0.0975,0.1159
3467,10/7/18 22:00,43.351,36.554,98.2,0.0981,0.1148
3468,10/7/18 23:00,42.755,34.81,98.5,0.0992,0.1159
3469,10/8/18 0:00,42.294,35.541,98.7,0.0998,0.1169
3470,10/8/18 1:00,41.97,34.32,98.7,0.1003,0.1174
3471,10/8/18 2:00,41.508,32.891,98.9,0.1009,0.1184
3472,10/8/18 3:00,40.905,31.591,99.1,0.1009,0.1194
3473,10/8/18 4:00,40.298,30.834,99.2,0.1014,0.1204
3474,10/8/18 5:00,39.83,31.791,99.5,0.102,0.1209
3475,10/8/18 6:00,39.643,32.193,99.5,0.1025,0.1214
3476,10/8/18 7:00,39.454,33.039,99.5,0.1025,0.1214
3477,10/8/18 8:00,39.267,34.468,99.6,0.1031,0.1219
3478,10/8/18 9:00,38.984,35.782,100,0.1036,0.1224
3479,10/8/18 10:00,38.415,35.638,98.8,0.1047,0.1242
3480,10/8/18 11:00,38.795,32.092,99.1,0.1053,0.1256
3481,10/8/18 12:00,38.795,34.907,98.4,0.1064,0.1276
3482,10/8/18 13:00,40.111,35.2,96.2,0.1075,0.1297
3483,10/8/18 14:00,40.485,37.513,94.8,0.1085,0.1312
3484,10/8/18 15:00,40.298,33.978,97.1,0.1091,0.1331
3485,10/8/18 16:00,40.579,35.2,96.2,0.1107,0.1352
3486,10/8/18 17:00,41.369,38.273,90.3,0.1117,0.1375
3487,10/8/18 18:00,41.322,33.633,95,0.1122,0.1375
3488,10/8/18 19:00,40.579,30.783,97.5,0.1128,0.1382
3489,10/8/18 20:00,39.783,25.952,97.4,0.1133,0.1375
3490,10/8/18 21:00,38.889,22.08,99.6,0.1138,0.1391
3491,10/8/18 22:00,37.798,19.353,94.2,0.1133,0.1382
3492,10/8/18 23:00,36.891,18.948,92.7,0.1133,0.1382
3493,10/9/18 0:00,36.313,17.717,93,0.1133,0.137
3494,10/9/18 1:00,35.83,17.481,92.2,0.1133,0.1361
3495,10/9/18 2:00,35.541,18.072,92.9,0.1133,0.1352
3496,10/9/18 3:00,35.346,26.589,97.6,0.1138,0.1352
3497,10/9/18 4:00,35.152,23.243,95.9,0.1138,0.1347
3498,10/9/18 5:00,34.957,23.738,96.2,0.1138,0.1347
3499,10/9/18 6:00,34.858,24.771,96.4,0.1143,0.1342
3500,10/9/18 7:00,34.664,18.306,93.2,0.1143,0.1331
3501,10/9/18 8:00,34.565,19.699,94,0.1143,0.1331
3502,10/9/18 9:00,34.565,28.164,99,0.1148,0.1321
3503,10/9/18 10:00,34.664,42.109,92.9,0.1164,0.1331
3504,10/9/18 11:00,34.664,45.851,71.1,0.1184,0.1342
3505,10/9/18 12:00,35.346,54.212,67.3,0.1189,0.1342
3506,10/9/18 13:00,37.465,43.122,58.4,0.1194,0.1357
3507,10/9/18 14:00,39.078,45.534,55.5,0.1199,0.1361
3508,10/9/18 15:00,40.204,44.082,56.4,0.1204,0.1366
3509,10/9/18 16:00,40.764,44.492,57.8,0.1204,0.1366
3510,10/9/18 17:00,41.554,39.22,60.3,0.1209,0.1361
3511,10/9/18 18:00,40.951,34.858,73.6,0.1209,0.1361
3512,10/9/18 19:00,40.017,31.692,82.2,0.1214,0.1361
3513,10/9/18 20:00,39.173,28.787,96,0.1209,0.1361
3514,10/9/18 21:00,38.653,28.684,96.9,0.1209,0.1366
3515,10/9/18 22:00,38.322,30.276,97.9,0.1214,0.137
3516,10/9/18 23:00,38.037,30.58,98.1,0.1214,0.137
3517,10/10/18 0:00,37.846,29.867,97.8,0.1219,0.137
3518,10/10/18 1:00,37.656,28.321,96.9,0.1219,0.1375
3519,10/10/18 2:00,37.513,28.008,97,0.1224,0.1375
3520,10/10/18 3:00,37.369,30.173,98.2,0.1224,0.1387
3521,10/10/18 4:00,37.274,30.783,98.4,0.1229,0.1387
3522,10/10/18 5:00,37.179,30.936,98.7,0.1237,0.1396
3523,10/10/18 6:00,37.081,31.138,98.9,0.1237,0.1396
3524,10/10/18 7:00,36.986,31.39,99.1,0.1237,0.14
3525,10/10/18 8:00,36.891,31.491,99.1,0.1237,0.1405
3526,10/10/18 9:00,36.795,31.642,99.3,0.1242,0.1405
3527,10/10/18 10:00,36.747,31.591,99.4,0.1246,0.1412
3528,10/10/18 11:00,36.698,31.743,99.6,0.1246,0.1416
3529,10/10/18 12:00,36.651,31.942,99.9,0.1251,0.1421
3530,10/10/18 13:00,36.603,31.993,99.9,0.1246,0.1425
3531,10/10/18 14:00,36.505,31.993,99.9,0.1251,0.143
3532,10/10/18 15:00,36.41,31.993,99.9,0.1251,0.143
3533,10/10/18 16:00,36.361,31.993,99.9,0.1256,0.143
3534,10/10/18 17:00,36.266,31.993,100,0.1261,0.1441
3535,10/10/18 18:00,36.169,31.993,100,0.1266,0.1446
3536,10/10/18 19:00,36.025,31.993,100,0.1266,0.1434
3537,10/10/18 20:00,36.025,31.993,100,0.1271,0.1455
3538,10/10/18 21:00,36.025,31.993,100,0.1276,0.1459
3539,10/10/18 22:00,36.025,31.942,100,0.1281,0.1466
3540,10/10/18 23:00,36.025,31.892,100,0.1285,0.1466
3541,10/11/18 0:00,35.976,31.692,100,0.1285,0.147
3542,10/11/18 1:00,35.928,31.339,99.8,0.129,0.1475
3543,10/11/18 2:00,35.879,30.987,99.8,0.129,0.1475
3544,10/11/18 3:00,35.879,30.884,99.6,0.1297,0.1479
3545,10/11/18 4:00,35.879,31.138,99.9,0.1297,0.1484
3546,10/11/18 5:00,35.928,31.339,100,0.1302,0.1484
3547,10/11/18 6:00,35.928,31.541,100,0.1302,0.1484
3548,10/11/18 7:00,35.928,31.642,100,0.1302,0.1484
3549,10/11/18 8:00,35.976,31.743,100,0.1312,0.149
3550,10/11/18 9:00,35.976,31.791,100,0.1312,0.1495
3551,10/11/18 10:00,36.025,31.892,100,0.1317,0.1495
3552,10/11/18 11:00,36.025,31.942,100,0.1321,0.1499
3553,10/11/18 12:00,36.025,31.993,100,0.1321,0.1499
3554,10/11/18 13:00,36.025,32.043,100,0.1326,0.1508
3555,10/11/18 14:00,35.976,32.043,100,0.1326,0.1514
3556,10/11/18 15:00,35.976,32.092,100,0.1326,0.1523
3557,10/11/18 16:00,35.928,32.043,100,0.1331,0.1532
3558,10/11/18 17:00,35.782,32.043,100,0.1331,0.1538
3559,10/11/18 18:00,35.685,32.043,100,0.1335,0.1551
3560,10/11/18 19:00,35.541,32.092,100,0.1347,0.1566
3561,10/11/18 20:00,35.443,32.092,100,0.1347,0.157
3562,10/11/18 21:00,35.443,32.092,100,0.1352,0.1577
3563,10/11/18 22:00,35.395,32.092,100,0.1357,0.1581
3564,10/11/18 23:00,35.249,32.092,100,0.1357,0.1585
3565,10/12/18 0:00,35.298,32.092,100,0.1361,0.16
3566,10/12/18 1:00,35.249,32.092,100,0.1366,0.16
3567,10/12/18 2:00,35.249,32.092,100,0.1366,0.1604
3568,10/12/18 3:00,35.152,32.043,100,0.1366,0.1604
3569,10/12/18 4:00,35.103,32.043,100,0.1375,0.1615
3570,10/12/18 5:00,35.055,32.092,100,0.1375,0.1615
3571,10/12/18 6:00,35.055,32.092,100,0.1382,0.1619
3572,10/12/18 7:00,35.006,32.142,100,0.1387,0.1615
3573,10/12/18 8:00,34.957,32.142,100,0.1387,0.1623
3574,10/12/18 9:00,34.858,32.142,100,0.1391,0.1629
3575,10/12/18 10:00,34.858,32.142,100,0.1391,0.1629
3576,10/12/18 11:00,34.907,32.142,100,0.1396,0.1634
3577,10/12/18 12:00,35.006,32.092,100,0.1396,0.1634
3578,10/12/18 13:00,35.055,32.142,100,0.14,0.1634
3579,10/12/18 14:00,35.152,32.243,100,0.1405,0.1642
3580,10/12/18 15:00,35.249,32.342,100,0.1412,0.1642
3581,10/12/18 16:00,35.249,32.392,100,0.1416,0.1642
3582,10/12/18 17:00,35.346,32.342,100,0.1421,0.1642
3583,10/12/18 18:00,35.346,32.342,100,0.1421,0.1642
3584,10/12/18 19:00,35.298,32.342,100,0.1425,0.1656
3585,10/12/18 20:00,35.249,32.293,100,0.1421,0.1663
3586,10/12/18 21:00,35.2,32.293,100,0.1421,0.1667
3587,10/12/18 22:00,35.055,32.243,100,0.1425,0.1671
3588,10/12/18 23:00,34.858,32.142,100,0.1425,0.1677
3589,10/13/18 0:00,34.761,32.043,100,0.143,0.1681
3590,10/13/18 1:00,34.664,31.942,100,0.143,0.1689
3591,10/13/18 2:00,34.565,31.791,100,0.1434,0.1695
3592,10/13/18 3:00,34.468,31.642,100,0.1441,0.1695
3593,10/13/18 4:00,34.468,31.491,100,0.1441,0.1699
3594,10/13/18 5:00,34.371,31.339,100,0.1441,0.1695
3595,10/13/18 6:00,34.371,31.339,100,0.1441,0.1699
